date,product_id,store_id,promotion_percent,promotion_type,promotion_reason
2023-04-14,P0380,CP006,10,Festival,Festival
2023-04-14,P0925,CP007,25,Festival,Festival
2023-04-14,P0728,CP006,20,Festival,Festival
2023-04-14,P0076,CP004,15,Festival,Festival
2023-04-14,P0511,CP002,10,Festival,Festival
2023-04-14,P0083,CP002,15,Festival,Festival
2023-04-14,P0477,CP005,25,Festival,Festival
2023-04-14,P0128,CP005,10,Festival,Festival
2023-04-14,P0887,CP008,10,Festival,Festival
2023-04-14,P0124,CP008,10,Festival,Festival
2023-04-14,P0568,CP008,25,Festival,Festival
2023-04-14,P0522,CP004,10,Festival,Festival
2023-04-14,P0131,CP004,15,Festival,Festival
2023-04-14,P0147,CP003,15,Festival,Festival
2023-04-14,P0080,CP003,10,Festival,Festival
2023-04-14,P0958,CP001,15,Festival,Festival
2023-04-14,P0254,CP002,20,Festival,Festival
2023-04-14,P0988,CP003,15,Festival,Festival
2023-04-14,P0993,CP005,20,Festival,Festival
2023-04-14,P0123,CP002,25,Festival,Festival
2023-04-14,P0455,CP002,15,Festival,Festival
2023-04-14,P0149,CP003,15,Festival,Festival
2023-04-14,P0238,CP006,25,Festival,Festival
2023-04-14,P0385,CP002,25,Festival,Festival
2023-04-14,P0741,CP008,10,Festival,Festival
2023-04-14,P0072,CP006,10,Festival,Festival
2023-04-14,P0210,CP007,20,Festival,Festival
2023-04-14,P0129,CP002,25,Festival,Festival
2023-04-14,P0910,CP008,15,Festival,Festival
2023-04-14,P0848,CP003,10,Festival,Festival
2023-04-14,P0664,CP004,25,Festival,Festival
2023-04-14,P0793,CP001,25,Festival,Festival
2023-04-14,P0774,CP002,20,Festival,Festival
2023-04-14,P0558,CP008,10,Festival,Festival
2023-04-14,P0853,CP004,25,Festival,Festival
2023-04-14,P0039,CP005,20,Festival,Festival
2023-04-14,P0022,CP006,25,Festival,Festival
2023-04-15,P0652,CP003,10,Festival,Festival
2023-04-15,P0738,CP005,20,Festival,Festival
2023-04-15,P0942,CP001,20,Festival,Festival
2023-04-15,P0917,CP008,15,Festival,Festival
2023-04-15,P0417,CP003,25,Festival,Festival
2023-04-15,P0681,CP007,15,Festival,Festival
2023-04-15,P0478,CP001,20,Festival,Festival
2023-04-15,P0981,CP007,15,Festival,Festival
2023-04-15,P0979,CP006,25,Festival,Festival
2023-04-15,P0445,CP003,15,Festival,Festival
2023-04-15,P0694,CP004,25,Festival,Festival
2023-04-15,P0220,CP001,10,Festival,Festival
2023-04-15,P0122,CP005,20,Festival,Festival
2023-04-15,P0767,CP003,20,Festival,Festival
2023-04-15,P0290,CP006,15,Festival,Festival
2023-04-15,P0124,CP002,25,Festival,Festival
2023-04-15,P0720,CP001,20,Festival,Festival
2023-04-15,P0214,CP007,10,Festival,Festival
2023-04-15,P0691,CP002,15,Festival,Festival
2023-04-15,P0103,CP004,10,Festival,Festival
2023-04-15,P0730,CP008,25,Festival,Festival
2023-04-15,P0625,CP003,25,Festival,Festival
2023-04-15,P0966,CP003,15,Festival,Festival
2023-04-15,P0177,CP008,20,Festival,Festival
2023-04-15,P0633,CP001,20,Festival,Festival
2023-04-15,P0620,CP006,15,Festival,Festival
2023-04-15,P0809,CP003,15,Festival,Festival
2023-04-15,P0215,CP005,20,Festival,Festival
2023-04-15,P0191,CP001,15,Festival,Festival
2023-04-15,P0182,CP006,25,Festival,Festival
2023-04-15,P0749,CP007,20,Festival,Festival
2023-04-15,P0233,CP004,25,Festival,Festival
2023-04-15,P0600,CP003,20,Festival,Festival
2023-04-15,P0307,CP002,10,Festival,Festival
2023-04-15,P0505,CP007,25,Festival,Festival
2023-04-15,P0798,CP005,10,Festival,Festival
2023-04-15,P0682,CP008,15,Festival,Festival
2023-04-15,P0547,CP006,20,Festival,Festival
2023-04-15,P0037,CP002,20,Festival,Festival
2023-04-15,P0844,CP006,15,Festival,Festival
2023-04-15,P0808,CP005,20,Festival,Festival
2023-04-15,P0043,CP004,20,Festival,Festival
2023-04-15,P0051,CP006,15,Festival,Festival
2023-04-15,P0361,CP004,20,Festival,Festival
2023-04-15,P0031,CP003,10,Festival,Festival
2023-04-15,P0938,CP005,25,Festival,Festival
2023-04-15,P0785,CP002,10,Festival,Festival
2023-04-15,P0439,CP002,10,Festival,Festival
2023-04-15,P0449,CP006,20,Festival,Festival
2023-04-15,P0118,CP008,20,Festival,Festival
2023-04-15,P0370,CP003,15,Festival,Festival
2023-04-15,P0852,CP004,20,Festival,Festival
2023-04-15,P0385,CP002,15,Festival,Festival
2023-04-15,P0675,CP003,20,Festival,Festival
2023-04-15,P0415,CP003,25,Festival,Festival
2023-04-15,P0216,CP003,15,Festival,Festival
2023-04-15,P0394,CP007,20,Festival,Festival
2023-04-15,P0546,CP002,20,Festival,Festival
2023-04-15,P0714,CP007,20,Festival,Festival
2023-04-15,P0335,CP005,20,Festival,Festival
2023-04-15,P0441,CP007,10,Festival,Festival
2023-04-15,P0530,CP004,20,Festival,Festival
2023-04-15,P0539,CP007,25,Festival,Festival
2023-04-15,P0064,CP002,25,Festival,Festival
2023-04-15,P0813,CP004,25,Festival,Festival
2023-04-15,P0065,CP005,10,Festival,Festival
2023-04-15,P0593,CP008,25,Festival,Festival
2023-04-15,P0647,CP006,25,Festival,Festival
2023-04-15,P0874,CP001,25,Festival,Festival
2023-04-15,P0907,CP008,20,Festival,Festival
2023-04-15,P0621,CP002,15,Festival,Festival
2023-04-15,P0869,CP001,10,Festival,Festival
2023-04-15,P0948,CP004,15,Festival,Festival
2023-04-15,P0613,CP006,25,Festival,Festival
2023-04-15,P0504,CP007,15,Festival,Festival
2023-04-15,P0795,CP008,10,Festival,Festival
2023-04-15,P0211,CP003,10,Festival,Festival
2023-04-15,P0270,CP007,25,Festival,Festival
2023-04-15,P0548,CP001,10,Festival,Festival
2023-04-15,P0692,CP003,25,Festival,Festival
2023-04-16,P0428,CP003,20,Festival,Festival
2023-04-16,P0717,CP004,15,Festival,Festival
2023-04-16,P0474,CP004,10,Festival,Festival
2023-04-16,P0113,CP008,20,Festival,Festival
2023-04-16,P0949,CP005,25,Festival,Festival
2023-04-16,P0964,CP005,10,Festival,Festival
2023-04-16,P0486,CP006,15,Festival,Festival
2023-04-16,P0223,CP001,15,Festival,Festival
2023-04-16,P0567,CP002,20,Festival,Festival
2023-04-16,P0140,CP008,20,Festival,Festival
2023-04-16,P0221,CP005,10,Festival,Festival
2023-04-16,P0211,CP007,10,Festival,Festival
2023-04-16,P0483,CP008,20,Festival,Festival
2023-04-16,P0619,CP008,15,Festival,Festival
2023-04-16,P0503,CP004,25,Festival,Festival
2023-04-16,P0099,CP007,20,Festival,Festival
2023-04-16,P0219,CP008,10,Festival,Festival
2023-04-16,P0894,CP004,20,Festival,Festival
2023-04-16,P0996,CP005,20,Festival,Festival
2023-04-16,P0025,CP007,20,Festival,Festival
2023-04-16,P0802,CP008,15,Festival,Festival
2023-04-16,P0944,CP006,20,Festival,Festival
2023-04-16,P0817,CP004,25,Festival,Festival
2023-04-16,P0164,CP006,20,Festival,Festival
2023-04-16,P0649,CP006,25,Festival,Festival
2023-04-16,P0999,CP001,20,Festival,Festival
2023-04-16,P0494,CP003,15,Festival,Festival
2023-04-16,P0073,CP004,15,Festival,Festival
2023-04-16,P0682,CP006,10,Festival,Festival
2023-04-16,P0363,CP007,10,Festival,Festival
2023-04-16,P0091,CP004,10,Festival,Festival
2023-04-16,P0222,CP007,15,Festival,Festival
2023-04-16,P0896,CP002,15,Festival,Festival
2023-04-16,P0973,CP003,20,Festival,Festival
2023-04-16,P0931,CP001,15,Festival,Festival
2023-04-16,P0224,CP005,10,Festival,Festival
2023-04-16,P0150,CP004,20,Festival,Festival
2023-04-16,P0443,CP001,25,Festival,Festival
2023-04-16,P0600,CP001,25,Festival,Festival
2023-04-16,P0041,CP008,10,Festival,Festival
2023-04-16,P0095,CP006,10,Festival,Festival
2023-04-16,P0557,CP006,15,Festival,Festival
2023-04-16,P0501,CP006,25,Festival,Festival
2023-04-16,P0643,CP003,10,Festival,Festival
2023-04-16,P0196,CP008,10,Festival,Festival
2023-04-16,P0801,CP001,25,Festival,Festival
2023-04-16,P0431,CP002,15,Festival,Festival
2023-04-16,P0252,CP003,10,Festival,Festival
2023-04-16,P0510,CP002,10,Festival,Festival
2023-04-16,P0385,CP002,15,Festival,Festival
2023-04-16,P0849,CP008,20,Festival,Festival
2023-04-16,P0184,CP001,20,Festival,Festival
2023-04-16,P0787,CP003,25,Festival,Festival
2023-04-16,P0306,CP004,20,Festival,Festival
2023-04-16,P0165,CP006,25,Festival,Festival
2023-04-16,P0049,CP006,15,Festival,Festival
2023-04-16,P0553,CP001,20,Festival,Festival
2023-04-16,P0759,CP003,20,Festival,Festival
2023-04-16,P0410,CP006,20,Festival,Festival
2023-04-16,P0050,CP001,15,Festival,Festival
2023-04-16,P0039,CP002,25,Festival,Festival
2023-04-16,P0183,CP004,10,Festival,Festival
2023-04-16,P0105,CP008,15,Festival,Festival
2023-04-16,P0638,CP004,20,Festival,Festival
2023-04-16,P0114,CP006,25,Festival,Festival
2023-04-16,P0939,CP006,10,Festival,Festival
2023-04-16,P0156,CP003,15,Festival,Festival
2023-04-16,P0699,CP006,15,Festival,Festival
2023-04-16,P0308,CP008,25,Festival,Festival
2023-04-16,P0845,CP005,15,Festival,Festival
2023-04-16,P0080,CP003,20,Festival,Festival
2023-04-16,P0414,CP002,10,Festival,Festival
2023-04-16,P0660,CP005,15,Festival,Festival
2023-04-16,P0292,CP001,25,Festival,Festival
2023-04-16,P0278,CP002,10,Festival,Festival
2023-04-16,P0662,CP002,20,Festival,Festival
2023-04-16,P0467,CP007,15,Festival,Festival
2023-04-16,P0634,CP004,10,Festival,Festival
2023-04-16,P0963,CP001,25,Festival,Festival
2023-04-16,P0419,CP006,25,Festival,Festival
2023-04-17,P0985,CP002,25,Festival,Festival
2023-04-17,P0391,CP006,20,Festival,Festival
2023-04-17,P0660,CP005,10,Festival,Festival
2023-04-17,P0285,CP004,15,Festival,Festival
2023-04-17,P0295,CP001,10,Festival,Festival
2023-04-17,P0636,CP006,10,Festival,Festival
2023-04-17,P0210,CP002,15,Festival,Festival
2023-04-17,P0679,CP001,10,Festival,Festival
2023-04-17,P0177,CP002,10,Festival,Festival
2023-04-17,P0150,CP006,10,Festival,Festival
2023-04-17,P0880,CP002,20,Festival,Festival
2023-04-17,P0591,CP005,15,Festival,Festival
2023-04-17,P0822,CP005,15,Festival,Festival
2023-04-17,P0201,CP005,20,Festival,Festival
2023-04-17,P0193,CP002,20,Festival,Festival
2023-04-17,P0034,CP007,10,Festival,Festival
2023-04-17,P0682,CP004,20,Festival,Festival
2023-04-17,P0945,CP005,25,Festival,Festival
2023-04-17,P0512,CP007,15,Festival,Festival
2023-04-17,P0846,CP001,25,Festival,Festival
2023-04-17,P0317,CP004,25,Festival,Festival
2023-04-17,P0167,CP006,25,Festival,Festival
2023-04-17,P0914,CP006,25,Festival,Festival
2023-04-17,P0196,CP002,10,Festival,Festival
2023-04-17,P0153,CP002,15,Festival,Festival
2023-04-17,P0563,CP005,10,Festival,Festival
2023-04-17,P0620,CP005,10,Festival,Festival
2023-04-17,P0251,CP002,15,Festival,Festival
2023-04-17,P0092,CP008,15,Festival,Festival
2023-04-17,P0792,CP005,10,Festival,Festival
2023-04-17,P0715,CP008,20,Festival,Festival
2023-04-17,P0041,CP001,15,Festival,Festival
2023-04-17,P0319,CP008,15,Festival,Festival
2023-04-17,P0588,CP004,10,Festival,Festival
2023-04-17,P0782,CP008,20,Festival,Festival
2023-04-17,P0950,CP006,20,Festival,Festival
2023-04-17,P0575,CP006,25,Festival,Festival
2023-04-17,P0555,CP003,25,Festival,Festival
2023-04-17,P0055,CP006,25,Festival,Festival
2023-04-17,P0430,CP008,25,Festival,Festival
2023-04-17,P0579,CP008,15,Festival,Festival
2023-04-17,P0306,CP003,10,Festival,Festival
2023-04-17,P0278,CP007,25,Festival,Festival
2023-04-17,P0038,CP004,15,Festival,Festival
2023-04-17,P0418,CP008,15,Festival,Festival
2023-04-17,P0984,CP007,20,Festival,Festival
2023-04-17,P0207,CP007,15,Festival,Festival
2023-04-17,P0899,CP008,15,Festival,Festival
2023-04-17,P0473,CP001,10,Festival,Festival
2023-04-17,P0142,CP005,20,Festival,Festival
2023-04-17,P0080,CP002,25,Festival,Festival
2023-04-17,P0925,CP006,20,Festival,Festival
2023-04-17,P0217,CP002,20,Festival,Festival
2023-04-17,P0443,CP002,25,Festival,Festival
2023-04-17,P0441,CP003,25,Festival,Festival
2023-04-17,P0781,CP004,15,Festival,Festival
2023-04-17,P0729,CP006,10,Festival,Festival
2023-04-17,P0738,CP003,10,Festival,Festival
2023-04-17,P0730,CP005,15,Festival,Festival
2023-04-17,P0121,CP002,25,Festival,Festival
2023-04-17,P0756,CP003,10,Festival,Festival
2023-04-17,P0381,CP003,15,Festival,Festival
2023-04-17,P0621,CP008,15,Festival,Festival
2023-04-17,P0178,CP003,20,Festival,Festival
2023-04-17,P0753,CP003,15,Festival,Festival
2023-04-17,P0576,CP004,20,Festival,Festival
2023-04-17,P0186,CP005,15,Festival,Festival
2023-04-17,P0603,CP001,25,Festival,Festival
2023-04-17,P0444,CP002,15,Festival,Festival
2023-04-17,P0252,CP003,15,Festival,Festival
2023-04-17,P0535,CP001,15,Festival,Festival
2023-04-17,P0166,CP006,15,Festival,Festival
2023-04-17,P0376,CP001,10,Festival,Festival
2023-04-17,P0832,CP008,15,Festival,Festival
2023-04-17,P0387,CP004,15,Festival,Festival
2023-04-17,P0615,CP005,20,Festival,Festival
2023-04-17,P0452,CP005,20,Festival,Festival
2023-04-17,P0098,CP005,10,Festival,Festival
2023-04-17,P0428,CP006,10,Festival,Festival
2023-04-17,P0616,CP004,25,Festival,Festival
2023-04-18,P0892,CP001,25,Festival,Festival
2023-04-18,P0289,CP008,15,Festival,Festival
2023-04-18,P0648,CP002,10,Festival,Festival
2023-04-18,P0558,CP004,20,Festival,Festival
2023-04-18,P0552,CP008,10,Festival,Festival
2023-04-18,P0459,CP005,10,Festival,Festival
2023-04-18,P0058,CP003,15,Festival,Festival
2023-04-18,P0367,CP008,20,Festival,Festival
2023-04-18,P0346,CP004,10,Festival,Festival
2023-04-18,P0262,CP001,15,Festival,Festival
2023-04-18,P0816,CP003,20,Festival,Festival
2023-04-18,P0936,CP006,15,Festival,Festival
2023-04-18,P0542,CP007,15,Festival,Festival
2023-04-18,P0013,CP002,20,Festival,Festival
2023-04-18,P0047,CP008,15,Festival,Festival
2023-04-18,P0480,CP008,10,Festival,Festival
2023-04-18,P0760,CP004,20,Festival,Festival
2023-04-18,P0185,CP008,25,Festival,Festival
2023-04-18,P0887,CP003,25,Festival,Festival
2023-04-18,P0337,CP001,15,Festival,Festival
2023-04-18,P0784,CP004,15,Festival,Festival
2023-04-18,P0158,CP007,10,Festival,Festival
2023-04-18,P0837,CP007,15,Festival,Festival
2023-04-18,P0589,CP006,10,Festival,Festival
2023-04-18,P0665,CP007,25,Festival,Festival
2023-04-18,P0869,CP001,15,Festival,Festival
2023-04-18,P0260,CP004,10,Festival,Festival
2023-04-18,P0314,CP008,20,Festival,Festival
2023-04-18,P0631,CP001,10,Festival,Festival
2023-04-18,P0236,CP001,20,Festival,Festival
2023-04-18,P0054,CP004,20,Festival,Festival
2023-04-18,P0974,CP003,10,Festival,Festival
2023-04-18,P0586,CP007,15,Festival,Festival
2023-04-18,P0719,CP003,25,Festival,Festival
2023-04-18,P0584,CP006,15,Festival,Festival
2023-04-18,P0532,CP003,10,Festival,Festival
2023-04-18,P0720,CP002,25,Festival,Festival
2023-04-18,P0166,CP005,20,Festival,Festival
2023-04-18,P0815,CP008,10,Festival,Festival
2023-04-18,P0204,CP004,15,Festival,Festival
2023-04-18,P0202,CP005,10,Festival,Festival
2023-04-18,P0856,CP002,15,Festival,Festival
2023-04-18,P0996,CP002,25,Festival,Festival
2023-04-18,P0813,CP007,10,Festival,Festival
2023-04-18,P0748,CP007,15,Festival,Festival
2023-04-18,P0144,CP006,15,Festival,Festival
2023-04-18,P0912,CP007,10,Festival,Festival
2023-04-18,P0090,CP004,10,Festival,Festival
2023-04-18,P0358,CP005,25,Festival,Festival
2023-04-18,P0212,CP007,25,Festival,Festival
2023-04-18,P0929,CP008,25,Festival,Festival
2023-04-18,P0682,CP002,10,Festival,Festival
2023-04-18,P0172,CP001,10,Festival,Festival
2023-04-18,P0531,CP004,15,Festival,Festival
2023-04-18,P0890,CP003,10,Festival,Festival
2023-04-18,P0188,CP008,25,Festival,Festival
2023-04-18,P0795,CP003,20,Festival,Festival
2023-04-18,P0803,CP008,15,Festival,Festival
2023-04-18,P0222,CP002,25,Festival,Festival
2023-04-18,P0250,CP006,25,Festival,Festival
2023-04-18,P0156,CP003,20,Festival,Festival
2023-04-18,P0801,CP002,25,Festival,Festival
2023-04-18,P0050,CP002,20,Festival,Festival
2023-04-18,P0087,CP003,10,Festival,Festival
2023-04-18,P0518,CP002,10,Festival,Festival
2023-04-18,P0426,CP001,15,Festival,Festival
2023-04-18,P0730,CP007,25,Festival,Festival
2023-04-18,P0111,CP008,20,Festival,Festival
2023-04-18,P0970,CP001,15,Festival,Festival
2023-04-18,P0773,CP008,15,Festival,Festival
2023-04-18,P0830,CP004,25,Festival,Festival
2023-04-18,P0385,CP008,25,Festival,Festival
2023-04-18,P0176,CP004,10,Festival,Festival
2023-04-18,P0406,CP006,15,Festival,Festival
2023-04-18,P0655,CP007,20,Festival,Festival
2023-04-18,P0294,CP008,20,Festival,Festival
2023-04-18,P0360,CP006,25,Festival,Festival
2023-04-18,P0396,CP006,25,Festival,Festival
2023-04-18,P0056,CP004,15,Festival,Festival
2023-04-18,P0601,CP006,25,Festival,Festival
2023-05-10,P0303,CP001,10,Seasonal,End of Season
2023-05-10,P0899,CP002,10,Seasonal,End of Season
2023-05-10,P0318,CP004,10,Seasonal,End of Season
2023-05-10,P0236,CP002,10,Seasonal,End of Season
2023-05-10,P0228,CP002,10,Seasonal,End of Season
2023-05-10,P0551,CP005,15,Seasonal,End of Season
2023-05-10,P0820,CP007,10,Seasonal,End of Season
2023-05-10,P0480,CP004,10,Seasonal,End of Season
2023-05-10,P0715,CP003,15,Seasonal,End of Season
2023-05-10,P0890,CP004,15,Seasonal,End of Season
2023-05-10,P0159,CP003,15,Seasonal,End of Season
2023-05-10,P0983,CP005,10,Seasonal,End of Season
2023-05-10,P0937,CP004,10,Seasonal,End of Season
2023-05-10,P0195,CP003,10,Seasonal,End of Season
2023-05-10,P0258,CP004,10,Seasonal,End of Season
2023-05-10,P0773,CP004,10,Seasonal,End of Season
2023-05-10,P0106,CP007,15,Seasonal,End of Season
2023-05-10,P0777,CP001,10,Seasonal,End of Season
2023-05-10,P0260,CP006,10,Seasonal,End of Season
2023-05-10,P0151,CP006,15,Seasonal,End of Season
2023-05-10,P0608,CP004,10,Seasonal,End of Season
2023-05-10,P0221,CP006,10,Seasonal,End of Season
2023-05-10,P0591,CP004,10,Seasonal,End of Season
2023-05-10,P0629,CP004,15,Seasonal,End of Season
2023-05-10,P0686,CP003,10,Seasonal,End of Season
2023-05-10,P0949,CP002,10,Seasonal,End of Season
2023-05-10,P0808,CP004,10,Seasonal,End of Season
2023-05-10,P0112,CP004,15,Seasonal,End of Season
2023-05-10,P0082,CP003,10,Seasonal,End of Season
2023-05-10,P0587,CP006,10,Seasonal,End of Season
2023-05-10,P0732,CP003,15,Seasonal,End of Season
2023-05-10,P0432,CP004,10,Seasonal,End of Season
2023-05-10,P0748,CP006,15,Seasonal,End of Season
2023-05-10,P0800,CP006,10,Seasonal,End of Season
2023-05-10,P0893,CP005,15,Seasonal,End of Season
2023-05-10,P0881,CP007,15,Seasonal,End of Season
2023-05-10,P0995,CP006,15,Seasonal,End of Season
2023-05-10,P0514,CP007,10,Seasonal,End of Season
2023-05-10,P0991,CP004,10,Seasonal,End of Season
2023-05-10,P0429,CP007,15,Seasonal,End of Season
2023-05-10,P0191,CP005,15,Seasonal,End of Season
2023-05-10,P0116,CP004,10,Seasonal,End of Season
2023-05-10,P0099,CP006,15,Seasonal,End of Season
2023-05-10,P0883,CP005,10,Seasonal,End of Season
2023-05-10,P0926,CP005,15,Seasonal,End of Season
2023-05-10,P0244,CP008,15,Seasonal,End of Season
2023-05-10,P0502,CP007,15,Seasonal,End of Season
2023-05-10,P0373,CP004,10,Seasonal,End of Season
2023-05-10,P0619,CP008,10,Seasonal,End of Season
2023-05-10,P0439,CP004,10,Seasonal,End of Season
2023-05-10,P0289,CP007,10,Seasonal,End of Season
2023-05-10,P0513,CP005,10,Seasonal,End of Season
2023-05-10,P0553,CP003,10,Seasonal,End of Season
2023-05-10,P0463,CP007,10,Seasonal,End of Season
2023-05-10,P0767,CP002,10,Seasonal,End of Season
2023-05-10,P0180,CP002,15,Seasonal,End of Season
2023-05-10,P0035,CP001,15,Seasonal,End of Season
2023-05-10,P0387,CP004,15,Seasonal,End of Season
2023-05-10,P0509,CP007,15,Seasonal,End of Season
2023-05-10,P0622,CP001,15,Seasonal,End of Season
2023-05-10,P0900,CP004,10,Seasonal,End of Season
2023-05-10,P0477,CP008,10,Seasonal,End of Season
2023-05-10,P0676,CP005,10,Seasonal,End of Season
2023-05-10,P0172,CP008,15,Seasonal,End of Season
2023-05-10,P0205,CP001,15,Seasonal,End of Season
2023-05-10,P0576,CP003,15,Seasonal,End of Season
2023-05-10,P0157,CP007,10,Seasonal,End of Season
2023-05-10,P0525,CP008,10,Seasonal,End of Season
2023-05-10,P0789,CP007,15,Seasonal,End of Season
2023-05-10,P0084,CP003,10,Seasonal,End of Season
2023-05-10,P0526,CP008,15,Seasonal,End of Season
2023-05-10,P0178,CP004,15,Seasonal,End of Season
2023-05-10,P0407,CP006,10,Seasonal,End of Season
2023-05-10,P0982,CP008,15,Seasonal,End of Season
2023-05-10,P0702,CP008,15,Seasonal,End of Season
2023-05-10,P0604,CP003,15,Seasonal,End of Season
2023-05-10,P0663,CP002,10,Seasonal,End of Season
2023-05-10,P0374,CP002,15,Seasonal,End of Season
2023-05-10,P0689,CP006,15,Seasonal,End of Season
2023-05-10,P0296,CP008,10,Seasonal,End of Season
2023-05-11,P0069,CP002,15,Seasonal,End of Season
2023-05-11,P0585,CP006,15,Seasonal,End of Season
2023-05-11,P0404,CP006,10,Seasonal,End of Season
2023-05-11,P0899,CP003,10,Seasonal,End of Season
2023-05-11,P0903,CP006,15,Seasonal,End of Season
2023-05-11,P0839,CP001,15,Seasonal,End of Season
2023-05-11,P0489,CP007,15,Seasonal,End of Season
2023-05-11,P0267,CP007,10,Seasonal,End of Season
2023-05-11,P0682,CP006,15,Seasonal,End of Season
2023-05-11,P0504,CP008,10,Seasonal,End of Season
2023-05-11,P0880,CP004,10,Seasonal,End of Season
2023-05-11,P0465,CP006,15,Seasonal,End of Season
2023-05-11,P0350,CP005,15,Seasonal,End of Season
2023-05-11,P0856,CP004,15,Seasonal,End of Season
2023-05-11,P0222,CP005,15,Seasonal,End of Season
2023-05-11,P0905,CP004,15,Seasonal,End of Season
2023-05-11,P0081,CP005,15,Seasonal,End of Season
2023-05-11,P0393,CP001,15,Seasonal,End of Season
2023-05-11,P0152,CP007,10,Seasonal,End of Season
2023-05-11,P0680,CP005,10,Seasonal,End of Season
2023-05-11,P0958,CP007,15,Seasonal,End of Season
2023-05-11,P0801,CP002,15,Seasonal,End of Season
2023-05-11,P0479,CP008,15,Seasonal,End of Season
2023-05-11,P0629,CP003,15,Seasonal,End of Season
2023-05-11,P0492,CP001,15,Seasonal,End of Season
2023-05-11,P0044,CP004,10,Seasonal,End of Season
2023-05-11,P0442,CP006,10,Seasonal,End of Season
2023-05-11,P0763,CP007,10,Seasonal,End of Season
2023-05-11,P0389,CP007,15,Seasonal,End of Season
2023-05-11,P0878,CP008,15,Seasonal,End of Season
2023-05-11,P0584,CP001,10,Seasonal,End of Season
2023-05-11,P0631,CP007,15,Seasonal,End of Season
2023-05-11,P0611,CP007,15,Seasonal,End of Season
2023-05-11,P0742,CP002,15,Seasonal,End of Season
2023-05-11,P0379,CP008,10,Seasonal,End of Season
2023-05-11,P0360,CP001,10,Seasonal,End of Season
2023-05-11,P0087,CP003,10,Seasonal,End of Season
2023-05-11,P0346,CP002,10,Seasonal,End of Season
2023-05-11,P0804,CP001,10,Seasonal,End of Season
2023-05-11,P0293,CP001,10,Seasonal,End of Season
2023-05-11,P0062,CP002,15,Seasonal,End of Season
2023-05-11,P0254,CP006,10,Seasonal,End of Season
2023-05-11,P0811,CP002,15,Seasonal,End of Season
2023-05-11,P0949,CP003,15,Seasonal,End of Season
2023-05-11,P0155,CP005,15,Seasonal,End of Season
2023-05-11,P0565,CP001,10,Seasonal,End of Season
2023-05-11,P0635,CP001,10,Seasonal,End of Season
2023-05-11,P0153,CP008,10,Seasonal,End of Season
2023-05-11,P0904,CP003,15,Seasonal,End of Season
2023-05-11,P0446,CP008,10,Seasonal,End of Season
2023-05-11,P0154,CP005,10,Seasonal,End of Season
2023-05-11,P0299,CP005,10,Seasonal,End of Season
2023-05-11,P0341,CP001,15,Seasonal,End of Season
2023-05-11,P0247,CP007,15,Seasonal,End of Season
2023-05-11,P0812,CP001,15,Seasonal,End of Season
2023-05-11,P0417,CP001,10,Seasonal,End of Season
2023-05-11,P0967,CP004,10,Seasonal,End of Season
2023-05-11,P0421,CP001,15,Seasonal,End of Season
2023-05-11,P0821,CP008,10,Seasonal,End of Season
2023-05-11,P0416,CP005,15,Seasonal,End of Season
2023-05-11,P0574,CP004,15,Seasonal,End of Season
2023-05-11,P0695,CP006,15,Seasonal,End of Season
2023-05-11,P0980,CP007,15,Seasonal,End of Season
2023-05-11,P0009,CP003,10,Seasonal,End of Season
2023-05-11,P0167,CP007,10,Seasonal,End of Season
2023-05-11,P0571,CP002,15,Seasonal,End of Season
2023-05-11,P0964,CP006,15,Seasonal,End of Season
2023-05-11,P0637,CP001,10,Seasonal,End of Season
2023-05-11,P0315,CP002,10,Seasonal,End of Season
2023-05-11,P0420,CP001,15,Seasonal,End of Season
2023-05-11,P0104,CP008,15,Seasonal,End of Season
2023-05-11,P0710,CP001,15,Seasonal,End of Season
2023-05-11,P0295,CP002,15,Seasonal,End of Season
2023-05-11,P0832,CP005,10,Seasonal,End of Season
2023-05-11,P0376,CP006,10,Seasonal,End of Season
2023-05-11,P0325,CP003,10,Seasonal,End of Season
2023-05-11,P0280,CP003,15,Seasonal,End of Season
2023-05-11,P0381,CP003,15,Seasonal,End of Season
2023-05-11,P0876,CP002,10,Seasonal,End of Season
2023-05-11,P0076,CP005,10,Seasonal,End of Season
2023-05-12,P0441,CP007,10,Seasonal,End of Season
2023-05-12,P0527,CP003,15,Seasonal,End of Season
2023-05-12,P0580,CP008,15,Seasonal,End of Season
2023-05-12,P0349,CP005,10,Seasonal,End of Season
2023-05-12,P0039,CP002,10,Seasonal,End of Season
2023-05-12,P0786,CP003,15,Seasonal,End of Season
2023-05-12,P0413,CP001,15,Seasonal,End of Season
2023-05-12,P0359,CP001,15,Seasonal,End of Season
2023-05-12,P0917,CP004,15,Seasonal,End of Season
2023-05-12,P0454,CP007,15,Seasonal,End of Season
2023-05-12,P0195,CP008,10,Seasonal,End of Season
2023-05-12,P0892,CP005,10,Seasonal,End of Season
2023-05-12,P0111,CP002,15,Seasonal,End of Season
2023-05-12,P0236,CP004,15,Seasonal,End of Season
2023-05-12,P0178,CP007,15,Seasonal,End of Season
2023-05-12,P0551,CP003,10,Seasonal,End of Season
2023-05-12,P0348,CP002,15,Seasonal,End of Season
2023-05-12,P0091,CP005,10,Seasonal,End of Season
2023-05-12,P0337,CP002,15,Seasonal,End of Season
2023-05-12,P0384,CP004,15,Seasonal,End of Season
