date,city,temperature,humidity,rainfall,weather_condition
2023-05-11,Malabe,32.4,73,0.0,Sunny
2023-05-12,Nugegoda,33.4,81,22.0,Rainy
2023-05-12,Maharagama,34.2,79,30.8,Storm
2023-05-12,Kandy,29.7,83,0.0,Sunny
2023-05-12,Kirulapane,32.4,84,0.0,Sunny
2023-05-12,Wattala,35.6,79,0.3,Drizzle
2023-05-12,Colombo,31.9,74,12.0,Rainy
2023-05-12,Pelawatte,33.3,78,0.0,Sunny
2023-05-12,Malabe,30.7,87,0.0,Cloudy
2023-05-13,Nugegoda,35.0,77,32.7,Storm
2023-05-13,Maharagama,33.5,88,0.0,Cloudy
2023-05-13,Kandy,28.6,81,0.0,Sunny
2023-05-13,Kirulapane,34.3,80,0.0,Sunny
2023-05-13,Wattala,34.0,83,4.4,Drizzle
2023-05-13,Colombo,33.6,84,0.0,Sunny
2023-05-13,Pelawatte,32.3,80,0.0,Sunny
2023-05-13,Malabe,35.6,76,0.0,Sunny
2023-05-14,Nugegoda,33.9,79,1.2,Drizzle
2023-05-14,Maharagama,32.5,79,0.7,Drizzle
2023-05-14,Kandy,30.8,80,3.3,Drizzle
2023-05-14,Kirulapane,30.9,87,0.0,Cloudy
2023-05-14,Wattala,34.3,83,6.3,Drizzle
2023-05-14,Colombo,33.7,83,0.0,Sunny
2023-05-14,Pelawatte,33.4,77,8.4,Drizzle
2023-05-14,Malabe,32.4,90,0.0,Cloudy
2023-05-15,Nugegoda,32.0,95,0.0,Cloudy
2023-05-15,Maharagama,29.5,71,0.0,Sunny
2023-05-15,Kandy,30.5,82,12.6,Rainy
2023-05-15,Kirulapane,32.9,73,0.0,Sunny
2023-05-15,Wattala,34.2,91,2.3,Drizzle
2023-05-15,Colombo,32.4,80,6.7,Drizzle
2023-05-15,Pelawatte,33.5,80,0.0,Sunny
2023-05-15,Malabe,32.5,78,2.5,Drizzle
2023-05-16,Nugegoda,33.6,81,5.8,Drizzle
2023-05-16,Maharagama,32.1,79,8.3,Drizzle
2023-05-16,Kandy,29.3,75,0.0,Sunny
2023-05-16,Kirulapane,31.7,78,10.8,Rainy
2023-05-16,Wattala,34.0,79,0.0,Sunny
2023-05-16,Colombo,32.9,77,1.4,Drizzle
2023-05-16,Pelawatte,31.4,79,0.0,Sunny
2023-05-16,Malabe,34.2,92,2.3,Drizzle
2023-05-17,Nugegoda,32.5,82,0.0,Sunny
2023-05-17,Maharagama,32.8,77,46.4,Storm
2023-05-17,Kandy,30.4,82,0.0,Sunny
2023-05-17,Kirulapane,32.5,67,0.0,Sunny
2023-05-17,Wattala,33.9,80,0.4,Drizzle
2023-05-17,Colombo,33.3,67,0.0,Sunny
2023-05-17,Pelawatte,31.7,73,8.0,Drizzle
2023-05-17,Malabe,34.1,85,16.1,Rainy
2023-05-18,Nugegoda,31.8,85,0.0,Sunny
2023-05-18,Maharagama,31.8,72,0.0,Sunny
2023-05-18,Kandy,30.3,84,3.8,Drizzle
2023-05-18,Kirulapane,30.1,85,0.0,Sunny
2023-05-18,Wattala,31.3,84,13.2,Rainy
2023-05-18,Colombo,34.2,84,1.8,Drizzle
2023-05-18,Pelawatte,33.2,85,13.0,Rainy
2023-05-18,Malabe,34.9,79,0.0,Sunny
2023-05-19,Nugegoda,34.3,84,7.1,Drizzle
2023-05-19,Maharagama,32.7,76,3.7,Drizzle
2023-05-19,Kandy,29.2,81,5.8,Drizzle
2023-05-19,Kirulapane,32.8,88,0.0,Cloudy
2023-05-19,Wattala,29.7,80,7.8,Drizzle
2023-05-19,Colombo,33.5,81,0.0,Sunny
2023-05-19,Pelawatte,33.8,84,0.0,Sunny
2023-05-19,Malabe,32.7,75,0.5,Drizzle
2023-05-20,Nugegoda,30.9,81,21.8,Rainy
2023-05-20,Maharagama,32.6,76,8.8,Drizzle
2023-05-20,Kandy,29.6,82,0.0,Sunny
2023-05-20,Kirulapane,31.7,80,0.0,Sunny
2023-05-20,Wattala,33.9,89,0.5,Drizzle
2023-05-20,Colombo,33.5,88,0.0,Cloudy
2023-05-20,Pelawatte,30.0,85,0.0,Sunny
2023-05-20,Malabe,33.3,77,14.8,Rainy
2023-05-21,Nugegoda,31.8,79,1.0,Drizzle
2023-05-21,Maharagama,32.3,83,5.1,Drizzle
2023-05-21,Kandy,28.5,73,15.0,Rainy
2023-05-21,Kirulapane,32.2,83,0.0,Sunny
2023-05-21,Wattala,30.7,82,0.0,Sunny
2023-05-21,Colombo,34.1,86,0.0,Cloudy
2023-05-21,Pelawatte,33.1,91,11.9,Rainy
2023-05-21,Malabe,35.0,86,2.7,Drizzle
2023-05-22,Nugegoda,31.9,73,7.1,Drizzle
2023-05-22,Maharagama,31.6,88,2.1,Drizzle
2023-05-22,Kandy,28.3,78,0.0,Sunny
2023-05-22,Kirulapane,35.3,80,0.0,Sunny
2023-05-22,Wattala,33.8,83,0.0,Sunny
2023-05-22,Colombo,32.8,89,3.6,Drizzle
2023-05-22,Pelawatte,33.7,80,0.0,Sunny
2023-05-22,Malabe,29.9,88,0.0,Cloudy
2023-05-23,Nugegoda,30.2,85,0.0,Sunny
2023-05-23,Maharagama,29.9,76,0.0,Sunny
2023-05-23,Kandy,26.7,84,0.0,Sunny
2023-05-23,Kirulapane,31.5,72,0.6,Drizzle
2023-05-23,Wattala,32.5,83,0.0,Sunny
2023-05-23,Colombo,34.1,82,17.8,Rainy
2023-05-23,Pelawatte,31.4,84,12.9,Rainy
2023-05-23,Malabe,33.1,89,26.8,Rainy
2023-05-24,Nugegoda,31.1,77,0.0,Sunny
2023-05-24,Maharagama,33.9,80,0.0,Sunny
2023-05-24,Kandy,33.7,86,4.8,Drizzle
2023-05-24,Kirulapane,33.6,79,0.0,Sunny
2023-05-24,Wattala,35.9,80,0.0,Sunny
2023-05-24,Colombo,36.4,85,16.3,Rainy
2023-05-24,Pelawatte,31.3,77,0.0,Sunny
2023-05-24,Malabe,32.0,81,5.6,Drizzle
2023-05-25,Nugegoda,32.3,82,15.0,Rainy
2023-05-25,Maharagama,32.0,80,4.9,Drizzle
2023-05-25,Kandy,29.0,83,3.1,Drizzle
2023-05-25,Kirulapane,34.9,85,12.6,Rainy
2023-05-25,Wattala,32.9,76,1.7,Drizzle
2023-05-25,Colombo,34.5,72,0.0,Sunny
2023-05-25,Pelawatte,33.5,86,1.0,Drizzle
2023-05-25,Malabe,32.4,73,0.0,Sunny
2023-05-26,Nugegoda,31.2,83,0.0,Sunny
2023-05-26,Maharagama,32.8,79,8.2,Drizzle
2023-05-26,Kandy,30.9,83,16.2,Rainy
2023-05-26,Kirulapane,33.0,81,0.0,Sunny
2023-05-26,Wattala,32.6,79,0.0,Sunny
2023-05-26,Colombo,36.9,82,3.3,Drizzle
2023-05-26,Pelawatte,34.9,83,3.7,Drizzle
2023-05-26,Malabe,30.3,78,0.0,Sunny
2023-05-27,Nugegoda,33.5,83,2.2,Drizzle
2023-05-27,Maharagama,32.7,75,0.0,Sunny
2023-05-27,Kandy,30.1,81,0.5,Drizzle
2023-05-27,Kirulapane,32.4,72,0.0,Sunny
2023-05-27,Wattala,34.8,85,0.0,Sunny
2023-05-27,Colombo,31.3,92,0.0,Cloudy
2023-05-27,Pelawatte,34.9,77,3.1,Drizzle
2023-05-27,Malabe,31.4,75,4.3,Drizzle
2023-05-28,Nugegoda,32.7,78,8.4,Drizzle
2023-05-28,Maharagama,36.6,80,0.0,Sunny
2023-05-28,Kandy,29.5,92,0.0,Cloudy
2023-05-28,Kirulapane,33.3,85,6.0,Drizzle
2023-05-28,Wattala,30.3,82,0.0,Sunny
2023-05-28,Colombo,34.3,77,0.0,Sunny
2023-05-28,Pelawatte,33.2,82,0.0,Sunny
2023-05-28,Malabe,32.7,78,40.6,Storm
2023-05-29,Nugegoda,31.5,82,3.0,Drizzle
2023-05-29,Maharagama,31.4,76,0.5,Drizzle
2023-05-29,Kandy,29.6,86,0.0,Cloudy
2023-05-29,Kirulapane,33.9,83,0.0,Sunny
2023-05-29,Wattala,32.8,83,0.9,Drizzle
2023-05-29,Colombo,33.4,76,0.0,Sunny
2023-05-29,Pelawatte,31.5,73,0.0,Sunny
2023-05-29,Malabe,33.0,73,14.4,Rainy
2023-05-30,Nugegoda,33.3,82,19.1,Rainy
2023-05-30,Maharagama,30.3,83,7.2,Drizzle
2023-05-30,Kandy,30.8,84,38.5,Storm
2023-05-30,Kirulapane,33.4,93,0.0,Cloudy
2023-05-30,Wattala,32.3,79,0.0,Sunny
2023-05-30,Colombo,33.3,92,10.9,Rainy
2023-05-30,Pelawatte,29.8,80,36.6,Storm
2023-05-30,Malabe,32.7,72,1.4,Drizzle
2023-05-31,Nugegoda,32.3,78,16.2,Rainy
2023-05-31,Maharagama,33.2,73,0.0,Sunny
2023-05-31,Kandy,30.7,80,0.0,Sunny
2023-05-31,Kirulapane,30.1,82,0.0,Sunny
2023-05-31,Wattala,31.8,87,50.9,Storm
2023-05-31,Colombo,30.3,75,12.2,Rainy
2023-05-31,Pelawatte,34.0,86,0.0,Cloudy
2023-05-31,Malabe,33.4,84,8.0,Drizzle
2023-06-01,Nugegoda,30.0,93,0.0,Cloudy
2023-06-01,Maharagama,28.6,86,2.8,Drizzle
2023-06-01,Kandy,23.8,80,8.3,Drizzle
2023-06-01,Kirulapane,29.3,86,23.2,Rainy
2023-06-01,Wattala,28.4,82,12.0,Rainy
2023-06-01,Colombo,30.2,82,0.1,Drizzle
2023-06-01,Pelawatte,28.4,93,5.1,Drizzle
2023-06-01,Malabe,28.2,82,16.8,Rainy
2023-06-02,Nugegoda,25.4,82,4.4,Drizzle
2023-06-02,Maharagama,29.1,87,25.9,Rainy
2023-06-02,Kandy,25.8,85,0.0,Sunny
2023-06-02,Kirulapane,28.9,77,0.0,Sunny
2023-06-02,Wattala,31.9,85,0.0,Sunny
2023-06-02,Colombo,28.8,76,0.0,Sunny
2023-06-02,Pelawatte,30.3,80,1.5,Drizzle
2023-06-02,Malabe,31.1,90,23.6,Rainy
2023-06-03,Nugegoda,32.0,93,0.0,Cloudy
2023-06-03,Maharagama,29.1,85,31.9,Storm
2023-06-03,Kandy,24.6,86,31.6,Storm
2023-06-03,Kirulapane,27.6,90,0.0,Cloudy
2023-06-03,Wattala,27.6,80,0.0,Sunny
2023-06-03,Colombo,29.8,85,0.0,Sunny
2023-06-03,Pelawatte,27.2,77,0.0,Sunny
2023-06-03,Malabe,31.6,75,25.7,Rainy
2023-06-04,Nugegoda,31.6,80,22.3,Rainy
2023-06-04,Maharagama,31.2,81,7.9,Drizzle
2023-06-04,Kandy,26.8,70,13.5,Rainy
2023-06-04,Kirulapane,27.7,88,10.2,Rainy
2023-06-04,Wattala,28.0,79,13.5,Rainy
2023-06-04,Colombo,28.5,81,5.1,Drizzle
2023-06-04,Pelawatte,29.8,84,8.2,Drizzle
2023-06-04,Malabe,32.8,77,3.0,Drizzle
2023-06-05,Nugegoda,28.6,82,0.0,Sunny
2023-06-05,Maharagama,30.9,76,12.2,Rainy
2023-06-05,Kandy,27.1,75,0.9,Drizzle
2023-06-05,Kirulapane,29.4,78,16.9,Rainy
2023-06-05,Wattala,28.8,71,35.0,Storm
2023-06-05,Colombo,28.8,83,19.9,Rainy
2023-06-05,Pelawatte,29.5,82,0.0,Sunny
2023-06-05,Malabe,30.1,85,0.0,Sunny
2023-06-06,Nugegoda,28.0,86,1.6,Drizzle
2023-06-06,Maharagama,30.0,81,8.3,Drizzle
2023-06-06,Kandy,28.0,89,0.0,Cloudy
2023-06-06,Kirulapane,31.3,77,42.9,Storm
2023-06-06,Wattala,28.5,76,1.2,Drizzle
2023-06-06,Colombo,28.0,75,0.0,Sunny
2023-06-06,Pelawatte,27.9,78,0.0,Sunny
2023-06-06,Malabe,28.9,82,0.0,Sunny
2023-06-07,Nugegoda,29.3,81,0.0,Sunny
2023-06-07,Maharagama,30.0,94,0.0,Cloudy
2023-06-07,Kandy,26.8,74,14.7,Rainy
2023-06-07,Kirulapane,29.1,79,2.2,Drizzle
2023-06-07,Wattala,29.5,77,4.5,Drizzle
2023-06-07,Colombo,26.0,77,0.0,Sunny
2023-06-07,Pelawatte,29.8,81,0.0,Sunny
2023-06-07,Malabe,27.7,86,8.5,Drizzle
2023-06-08,Nugegoda,26.1,84,0.0,Sunny
2023-06-08,Maharagama,30.0,77,17.7,Rainy
2023-06-08,Kandy,25.0,74,0.5,Drizzle
2023-06-08,Kirulapane,30.1,78,11.2,Rainy
2023-06-08,Wattala,28.0,77,0.0,Sunny
2023-06-08,Colombo,28.1,76,0.0,Sunny
2023-06-08,Pelawatte,26.8,93,27.6,Rainy
2023-06-08,Malabe,30.1,77,0.0,Sunny
2023-06-09,Nugegoda,30.4,83,7.3,Drizzle
2023-06-09,Maharagama,30.2,84,1.8,Drizzle
2023-06-09,Kandy,26.7,83,0.0,Sunny
2023-06-09,Kirulapane,28.6,80,3.6,Drizzle
2023-06-09,Wattala,29.0,77,0.9,Drizzle
2023-06-09,Colombo,28.5,74,0.0,Sunny
2023-06-09,Pelawatte,31.6,84,0.0,Sunny
2023-06-09,Malabe,28.2,81,0.0,Sunny
2023-06-10,Nugegoda,24.7,78,18.2,Rainy
2023-06-10,Maharagama,30.2,89,32.8,Storm
2023-06-10,Kandy,28.0,80,5.7,Drizzle
2023-06-10,Kirulapane,28.3,85,4.1,Drizzle
2023-06-10,Wattala,27.4,85,3.1,Drizzle
2023-06-10,Colombo,30.6,76,26.4,Rainy
2023-06-10,Pelawatte,30.4,84,9.4,Drizzle
2023-06-10,Malabe,26.1,85,0.0,Sunny
2023-06-11,Nugegoda,32.1,79,0.0,Sunny
2023-06-11,Maharagama,29.9,86,0.0,Cloudy
2023-06-11,Kandy,27.4,83,10.4,Rainy
2023-06-11,Kirulapane,28.4,88,10.7,Rainy
2023-06-11,Wattala,29.5,83,14.2,Rainy
2023-06-11,Colombo,28.6,87,0.0,Cloudy
2023-06-11,Pelawatte,26.0,89,0.0,Cloudy
2023-06-11,Malabe,31.9,81,23.0,Rainy
2023-06-12,Nugegoda,28.1,76,6.9,Drizzle
2023-06-12,Maharagama,28.8,83,5.8,Drizzle
2023-06-12,Kandy,24.6,91,0.0,Cloudy
2023-06-12,Kirulapane,29.0,86,12.4,Rainy
2023-06-12,Wattala,29.2,80,0.0,Sunny
2023-06-12,Colombo,27.2,78,0.0,Sunny
2023-06-12,Pelawatte,31.8,77,0.0,Sunny
2023-06-12,Malabe,30.9,80,0.0,Sunny
2023-06-13,Nugegoda,27.0,84,6.5,Drizzle
2023-06-13,Maharagama,29.2,85,0.0,Sunny
2023-06-13,Kandy,27.8,74,0.0,Sunny
2023-06-13,Kirulapane,29.0,79,7.0,Drizzle
2023-06-13,Wattala,27.8,86,2.9,Drizzle
2023-06-13,Colombo,27.7,76,0.0,Sunny
2023-06-13,Pelawatte,25.9,80,5.6,Drizzle
2023-06-13,Malabe,29.4,81,0.0,Sunny
2023-06-14,Nugegoda,29.9,86,0.0,Cloudy
2023-06-14,Maharagama,27.7,90,0.0,Cloudy
2023-06-14,Kandy,26.7,79,16.2,Rainy
2023-06-14,Kirulapane,28.5,75,0.0,Sunny
2023-06-14,Wattala,30.0,84,0.0,Sunny
2023-06-14,Colombo,31.3,83,0.0,Sunny
2023-06-14,Pelawatte,29.1,76,0.0,Sunny
2023-06-14,Malabe,27.9,73,19.6,Rainy
2023-06-15,Nugegoda,28.6,81,1.2,Drizzle
2023-06-15,Maharagama,27.5,85,32.8,Storm
2023-06-15,Kandy,21.7,87,0.0,Cloudy
2023-06-15,Kirulapane,28.3,91,1.7,Drizzle
2023-06-15,Wattala,28.7,86,0.9,Drizzle
2023-06-15,Colombo,32.2,84,3.9,Drizzle
2023-06-15,Pelawatte,29.9,87,0.0,Cloudy
2023-06-15,Malabe,29.8,81,0.0,Sunny
2023-06-16,Nugegoda,26.4,85,0.0,Sunny
2023-06-16,Maharagama,28.6,88,0.0,Cloudy
2023-06-16,Kandy,28.3,86,2.7,Drizzle
2023-06-16,Kirulapane,26.4,89,0.0,Cloudy
2023-06-16,Wattala,26.6,82,0.0,Sunny
2023-06-16,Colombo,30.6,80,0.8,Drizzle
2023-06-16,Pelawatte,29.4,80,1.6,Drizzle
2023-06-16,Malabe,27.1,84,0.0,Sunny
2023-06-17,Nugegoda,27.8,80,0.0,Sunny
2023-06-17,Maharagama,30.7,87,12.2,Rainy
2023-06-17,Kandy,31.4,82,12.1,Rainy
2023-06-17,Kirulapane,30.6,88,0.0,Cloudy
2023-06-17,Wattala,28.4,79,0.0,Sunny
2023-06-17,Colombo,29.2,82,9.7,Drizzle
2023-06-17,Pelawatte,28.3,80,27.5,Rainy
2023-06-17,Malabe,28.6,88,0.0,Cloudy
2023-06-18,Nugegoda,30.0,89,0.0,Cloudy
2023-06-18,Maharagama,28.7,79,0.0,Sunny
2023-06-18,Kandy,26.0,71,0.0,Sunny
2023-06-18,Kirulapane,25.9,77,15.9,Rainy
2023-06-18,Wattala,31.5,87,0.0,Cloudy
2023-06-18,Colombo,28.5,79,0.0,Sunny
2023-06-18,Pelawatte,29.5,78,0.0,Sunny
2023-06-18,Malabe,28.1,80,6.3,Drizzle
2023-06-19,Nugegoda,29.1,82,0.0,Sunny
2023-06-19,Maharagama,30.5,82,7.2,Drizzle
2023-06-19,Kandy,26.3,80,3.9,Drizzle
2023-06-19,Kirulapane,31.3,89,0.0,Cloudy
2023-06-19,Wattala,30.3,85,30.4,Storm
2023-06-19,Colombo,31.1,84,16.8,Rainy
2023-06-19,Pelawatte,27.7,76,7.8,Drizzle
2023-06-19,Malabe,27.5,81,1.6,Drizzle
2023-06-20,Nugegoda,31.6,80,0.0,Sunny
2023-06-20,Maharagama,26.8,95,0.0,Cloudy
2023-06-20,Kandy,25.4,80,0.0,Sunny
2023-06-20,Kirulapane,31.2,81,0.0,Sunny
2023-06-20,Wattala,29.1,75,7.0,Drizzle
2023-06-20,Colombo,30.9,70,48.3,Storm
2023-06-20,Pelawatte,28.7,80,0.0,Sunny
2023-06-20,Malabe,29.0,93,0.0,Cloudy
2023-06-21,Nugegoda,28.9,87,7.2,Drizzle
2023-06-21,Maharagama,28.8,82,25.7,Rainy
2023-06-21,Kandy,27.2,83,0.0,Sunny
2023-06-21,Kirulapane,27.6,82,2.2,Drizzle
2023-06-21,Wattala,28.0,80,20.3,Rainy
2023-06-21,Colombo,27.7,84,0.0,Sunny
2023-06-21,Pelawatte,27.9,66,9.2,Drizzle
2023-06-21,Malabe,31.2,81,20.3,Rainy
2023-06-22,Nugegoda,26.5,80,2.0,Drizzle
2023-06-22,Maharagama,27.5,75,0.0,Sunny
2023-06-22,Kandy,24.1,86,0.0,Cloudy
2023-06-22,Kirulapane,30.5,80,0.0,Sunny
2023-06-22,Wattala,29.0,84,0.0,Sunny
2023-06-22,Colombo,29.9,77,0.0,Sunny
2023-06-22,Pelawatte,31.1,84,15.5,Rainy
2023-06-22,Malabe,25.5,85,0.0,Sunny
2023-06-23,Nugegoda,27.4,83,0.0,Sunny
2023-06-23,Maharagama,27.2,75,1.1,Drizzle
2023-06-23,Kandy,25.6,80,5.6,Drizzle
2023-06-23,Kirulapane,28.8,83,6.5,Drizzle
2023-06-23,Wattala,30.5,78,0.6,Drizzle
2023-06-23,Colombo,28.1,78,59.5,Storm
2023-06-23,Pelawatte,27.4,83,0.0,Sunny
2023-06-23,Malabe,29.0,89,12.0,Rainy
2023-06-24,Nugegoda,29.9,72,3.6,Drizzle
2023-06-24,Maharagama,30.6,75,2.0,Drizzle
2023-06-24,Kandy,27.6,83,0.0,Sunny
2023-06-24,Kirulapane,30.8,73,0.0,Sunny
2023-06-24,Wattala,29.2,86,33.0,Storm
2023-06-24,Colombo,29.7,79,0.7,Drizzle
2023-06-24,Pelawatte,29.5,85,5.5,Drizzle
2023-06-24,Malabe,29.7,79,11.1,Rainy
2023-06-25,Nugegoda,27.8,71,0.0,Sunny
2023-06-25,Maharagama,28.0,80,29.1,Rainy
2023-06-25,Kandy,23.6,76,2.7,Drizzle
2023-06-25,Kirulapane,28.7,83,12.1,Rainy
2023-06-25,Wattala,28.5,87,12.9,Rainy
2023-06-25,Colombo,31.2,77,3.5,Drizzle
2023-06-25,Pelawatte,28.4,76,20.7,Rainy
2023-06-25,Malabe,29.6,80,0.0,Sunny
2023-06-26,Nugegoda,31.2,76,0.0,Sunny
2023-06-26,Maharagama,30.9,77,4.4,Drizzle
2023-06-26,Kandy,26.8,79,0.0,Sunny
2023-06-26,Kirulapane,34.1,80,14.3,Rainy
2023-06-26,Wattala,25.0,83,0.0,Sunny
2023-06-26,Colombo,29.4,76,26.0,Rainy
2023-06-26,Pelawatte,30.1,83,0.0,Sunny
2023-06-26,Malabe,30.1,79,6.0,Drizzle
2023-06-27,Nugegoda,27.9,84,16.9,Rainy
2023-06-27,Maharagama,26.5,83,0.0,Sunny
2023-06-27,Kandy,27.0,92,3.0,Drizzle
2023-06-27,Kirulapane,27.8,87,0.0,Cloudy
2023-06-27,Wattala,32.0,80,31.7,Storm
2023-06-27,Colombo,28.6,76,0.8,Drizzle
2023-06-27,Pelawatte,28.5,89,0.0,Cloudy
2023-06-27,Malabe,30.3,79,9.2,Drizzle
2023-06-28,Nugegoda,31.4,82,0.0,Sunny
2023-06-28,Maharagama,27.4,77,8.0,Drizzle
2023-06-28,Kandy,28.3,83,6.0,Drizzle
2023-06-28,Kirulapane,31.1,69,6.0,Drizzle
2023-06-28,Wattala,28.1,79,0.0,Sunny
2023-06-28,Colombo,29.5,88,37.5,Storm
2023-06-28,Pelawatte,28.9,74,45.5,Storm
2023-06-28,Malabe,29.8,85,2.5,Drizzle
2023-06-29,Nugegoda,28.0,88,9.1,Drizzle
2023-06-29,Maharagama,31.3,89,0.0,Cloudy
2023-06-29,Kandy,25.2,83,7.3,Drizzle
2023-06-29,Kirulapane,27.1,87,0.0,Cloudy
2023-06-29,Wattala,28.7,76,0.0,Sunny
2023-06-29,Colombo,29.4,72,0.0,Sunny
2023-06-29,Pelawatte,30.5,80,0.5,Drizzle
2023-06-29,Malabe,28.4,77,0.0,Sunny
2023-06-30,Nugegoda,27.6,83,0.0,Sunny
2023-06-30,Maharagama,29.0,89,0.0,Cloudy
2023-06-30,Kandy,24.5,84,0.0,Sunny
2023-06-30,Kirulapane,29.3,86,9.3,Drizzle
2023-06-30,Wattala,30.3,81,0.0,Sunny
2023-06-30,Colombo,29.4,78,0.0,Sunny
2023-06-30,Pelawatte,27.3,72,9.5,Drizzle
2023-06-30,Malabe,27.6,80,0.0,Sunny
2023-07-01,Nugegoda,28.8,90,0.0,Cloudy
2023-07-01,Maharagama,30.1,93,2.3,Drizzle
2023-07-01,Kandy,23.9,71,48.6,Storm
2023-07-01,Kirulapane,29.7,85,26.4,Rainy
2023-07-01,Wattala,29.7,83,0.0,Sunny
2023-07-01,Colombo,31.5,80,10.5,Rainy
2023-07-01,Pelawatte,28.2,76,0.0,Sunny
2023-07-01,Malabe,27.8,75,0.0,Sunny
2023-07-02,Nugegoda,29.7,85,0.0,Sunny
2023-07-02,Maharagama,28.7,86,0.0,Cloudy
2023-07-02,Kandy,26.1,81,5.7,Drizzle
2023-07-02,Kirulapane,28.8,84,20.4,Rainy
2023-07-02,Wattala,27.5,76,10.9,Rainy
2023-07-02,Colombo,29.0,82,33.0,Storm
2023-07-02,Pelawatte,30.0,85,6.9,Drizzle
2023-07-02,Malabe,27.2,79,39.9,Storm
2023-07-03,Nugegoda,27.5,77,53.7,Storm
2023-07-03,Maharagama,27.5,72,0.0,Sunny
2023-07-03,Kandy,25.6,78,36.4,Storm
2023-07-03,Kirulapane,30.6,86,17.0,Rainy
2023-07-03,Wattala,25.5,81,6.4,Drizzle
2023-07-03,Colombo,28.8,78,22.1,Rainy
2023-07-03,Pelawatte,29.3,76,13.6,Rainy
2023-07-03,Malabe,29.1,74,0.0,Sunny
2023-07-04,Nugegoda,27.2,82,0.0,Sunny
2023-07-04,Maharagama,28.4,82,1.1,Drizzle
2023-07-04,Kandy,25.5,73,5.6,Drizzle
2023-07-04,Kirulapane,29.4,86,0.0,Cloudy
2023-07-04,Wattala,27.7,82,7.5,Drizzle
2023-07-04,Colombo,28.3,84,0.0,Sunny
2023-07-04,Pelawatte,27.4,74,0.0,Sunny
2023-07-04,Malabe,28.4,79,13.8,Rainy
2023-07-05,Nugegoda,31.3,75,9.2,Drizzle
2023-07-05,Maharagama,26.6,83,0.0,Sunny
2023-07-05,Kandy,25.9,80,0.0,Sunny
2023-07-05,Kirulapane,28.1,78,3.0,Drizzle
2023-07-05,Wattala,28.7,79,0.0,Sunny
2023-07-05,Colombo,28.1,71,0.0,Sunny
2023-07-05,Pelawatte,29.7,82,0.0,Sunny
2023-07-05,Malabe,29.9,75,0.0,Sunny
2023-07-06,Nugegoda,29.3,82,1.3,Drizzle
2023-07-06,Maharagama,29.6,81,0.0,Sunny
2023-07-06,Kandy,26.6,82,5.8,Drizzle
2023-07-06,Kirulapane,29.5,84,1.4,Drizzle
2023-07-06,Wattala,28.7,82,4.3,Drizzle
2023-07-06,Colombo,29.2,89,0.0,Cloudy
2023-07-06,Pelawatte,32.0,80,8.6,Drizzle
2023-07-06,Malabe,28.8,85,0.0,Sunny
2023-07-07,Nugegoda,30.3,79,8.3,Drizzle
2023-07-07,Maharagama,30.0,71,0.0,Sunny
2023-07-07,Kandy,28.3,85,0.0,Sunny
2023-07-07,Kirulapane,28.8,85,16.2,Rainy
2023-07-07,Wattala,28.8,76,0.0,Sunny
2023-07-07,Colombo,30.4,75,5.3,Drizzle
2023-07-07,Pelawatte,25.9,88,0.0,Cloudy
2023-07-07,Malabe,29.2,79,19.1,Rainy
2023-07-08,Nugegoda,27.3,74,20.3,Rainy
2023-07-08,Maharagama,28.4,80,0.0,Sunny
2023-07-08,Kandy,27.7,90,15.0,Rainy
2023-07-08,Kirulapane,28.8,78,3.3,Drizzle
2023-07-08,Wattala,29.8,83,4.0,Drizzle
2023-07-08,Colombo,28.6,80,0.0,Sunny
2023-07-08,Pelawatte,29.6,72,0.0,Sunny
2023-07-08,Malabe,27.0,79,2.2,Drizzle
2023-07-09,Nugegoda,28.3,79,17.2,Rainy
2023-07-09,Maharagama,33.1,88,5.3,Drizzle
2023-07-09,Kandy,25.6,91,0.0,Cloudy
2023-07-09,Kirulapane,29.4,81,4.1,Drizzle
2023-07-09,Wattala,26.1,77,0.0,Sunny
2023-07-09,Colombo,28.3,79,0.0,Sunny
2023-07-09,Pelawatte,31.1,79,0.0,Sunny
2023-07-09,Malabe,29.4,75,16.3,Rainy
2023-07-10,Nugegoda,30.9,90,0.0,Cloudy
2023-07-10,Maharagama,29.0,81,3.8,Drizzle
2023-07-10,Kandy,23.7,84,21.9,Rainy
2023-07-10,Kirulapane,32.3,80,19.0,Rainy
2023-07-10,Wattala,29.4,84,1.9,Drizzle
2023-07-10,Colombo,29.5,87,11.3,Rainy
2023-07-10,Pelawatte,28.8,83,0.0,Sunny
2023-07-10,Malabe,31.5,82,7.1,Drizzle
2023-07-11,Nugegoda,27.9,92,11.3,Rainy
2023-07-11,Maharagama,28.3,84,0.0,Sunny
2023-07-11,Kandy,25.6,89,0.0,Cloudy
2023-07-11,Kirulapane,27.3,75,4.9,Drizzle
2023-07-11,Wattala,31.9,81,0.0,Sunny
2023-07-11,Colombo,31.4,76,0.0,Sunny
2023-07-11,Pelawatte,28.1,80,27.0,Rainy
2023-07-11,Malabe,30.7,88,0.0,Cloudy
2023-07-12,Nugegoda,29.4,88,22.6,Rainy
2023-07-12,Maharagama,28.3,85,11.3,Rainy
2023-07-12,Kandy,25.7,77,20.4,Rainy
2023-07-12,Kirulapane,28.2,81,13.4,Rainy
2023-07-12,Wattala,29.1,83,3.0,Drizzle
2023-07-12,Colombo,29.2,81,3.0,Drizzle
