transaction_id,customer_id,date,product,category,quantity,unit_price_lkr,total_amount_lkr,channel,store_id,loyalty_points_earned
TXN_02350,CUST_067,2025-02-02,Trousers,Apparel,1,2004.09,2004.09,Online,STORE_5,20
TXN_02351,CUST_234,2025-03-31,Watch,Accessories,3,3316.02,9948.06,Online,STORE_6,99
TXN_02352,CUST_425,2025-03-23,Watch,Accessories,1,5679.88,5679.88,Online,STORE_5,56
TXN_02353,CUST_345,2025-01-14,Dress,Apparel,3,2352.48,7057.44,Online,STORE_2,70
TXN_02354,CUST_205,2025-03-17,Trousers,Apparel,2,3237.84,6475.68,In-store,STORE_3,64
TXN_02355,CUST_457,2025-04-21,Trousers,Apparel,1,20278.15,20278.15,In-store,STORE_6,202
TXN_02356,CUST_167,2025-05-03,Trousers,Apparel,3,1942.44,5827.32,In-store,STORE_5,58
TXN_02357,CUST_496,2025-04-18,Dress,Apparel,1,8280.8,8280.8,Online,STORE_7,82
TXN_02358,CUST_106,2025-03-09,Shoes,Footwear,3,16629.31,49887.93,In-store,STORE_5,498
TXN_02359,CUST_068,2025-01-17,Handbag,Accessories,2,1888.74,3777.48,Online,STORE_1,37
TXN_02360,CUST_258,2025-04-06,Trousers,Apparel,1,2109.69,2109.69,In-store,STORE_8,21
TXN_02361,CUST_286,2025-05-08,Handbag,Accessories,2,9502.15,19004.3,Online,STORE_4,190
TXN_02362,CUST_006,2025-01-14,Watch,Accessories,3,1681.05,5043.15,In-store,STORE_8,50
TXN_02363,CUST_138,2025-03-02,Jewellery,Accessories,2,7142.8,14285.6,Online,STORE_1,142
TXN_02364,CUST_223,2025-03-31,Watch,Accessories,1,2084.28,2084.28,Online,STORE_5,20
TXN_02365,CUST_460,2025-01-25,Jewellery,Accessories,3,2384.75,7154.25,Online,STORE_5,71
TXN_02366,CUST_307,2025-01-09,Shoes,Footwear,1,3594.49,3594.49,Online,STORE_4,35
TXN_02367,CUST_090,2025-04-27,Trousers,Apparel,1,2407.44,2407.44,Online,STORE_3,24
TXN_02368,CUST_445,2025-01-28,Trousers,Apparel,3,7939.07,23817.21,Online,STORE_1,238
TXN_02369,CUST_267,2025-01-18,Watch,Accessories,3,5033.54,15100.62,In-store,STORE_2,151
TXN_02370,CUST_299,2025-04-25,Top,Apparel,1,10103.23,10103.23,Online,STORE_4,101
TXN_02371,CUST_423,2025-05-07,Shoes,Footwear,2,3902.03,7804.06,In-store,STORE_9,78
TXN_02372,CUST_359,2025-03-16,Top,Apparel,1,1655.94,1655.94,Online,STORE_9,16
TXN_02373,CUST_269,2025-01-18,Handbag,Accessories,3,4508.21,13524.63,In-store,STORE_5,135
TXN_02374,CUST_188,2025-01-28,Perfume,Beauty,3,2464.76,7394.28,In-store,STORE_8,73
TXN_02375,CUST_243,2025-03-02,Sunglasses,Accessories,2,8477.01,16954.02,Online,STORE_7,169
TXN_02376,CUST_103,2025-04-28,Watch,Accessories,3,1391.17,4173.51,In-store,STORE_1,41
TXN_02377,CUST_056,2025-04-06,Shoes,Footwear,1,4231.67,4231.67,Online,STORE_9,42
TXN_02378,CUST_447,2025-04-21,Perfume,Beauty,3,9784.87,29354.61,Online,STORE_7,293
TXN_02379,CUST_411,2025-02-15,Top,Apparel,2,5757.55,11515.1,Online,STORE_3,115
TXN_02380,CUST_500,2025-02-27,Shoes,Footwear,1,3022.09,3022.09,In-store,STORE_9,30
TXN_02381,CUST_105,2025-05-01,Shoes,Footwear,3,9004.5,27013.5,In-store,STORE_2,270
TXN_02382,CUST_342,2025-01-21,Trousers,Apparel,1,2021.07,2021.07,Online,STORE_9,20
TXN_02383,CUST_399,2025-03-27,Coat,Apparel,2,11802.12,23604.24,In-store,STORE_1,236
TXN_02384,CUST_370,2025-02-17,Dress,Apparel,3,14164.97,42494.91,Online,STORE_7,424
TXN_02385,CUST_432,2025-03-09,Coat,Apparel,1,4123.06,4123.06,Online,STORE_6,41
TXN_02386,CUST_356,2025-03-10,Handbag,Accessories,2,10234.43,20468.86,In-store,STORE_10,204
TXN_02387,CUST_402,2025-04-06,Shoes,Footwear,1,3835.25,3835.25,Online,STORE_2,38
TXN_02388,CUST_453,2025-01-09,Watch,Accessories,2,2080.32,4160.64,In-store,STORE_1,41
TXN_02389,CUST_340,2025-02-28,Sunglasses,Accessories,2,16173.36,32346.72,In-store,STORE_1,323
TXN_02390,CUST_427,2025-02-08,Jewellery,Accessories,3,11101.54,33304.62,Online,STORE_2,333
TXN_02391,CUST_230,2025-01-10,Top,Apparel,3,4032.14,12096.42,Online,STORE_9,120
TXN_02392,CUST_155,2025-04-25,Handbag,Accessories,3,2040.57,6121.71,In-store,STORE_5,61
TXN_02393,CUST_111,2025-02-27,Shoes,Footwear,1,16245.39,16245.39,In-store,STORE_7,162
TXN_02394,CUST_427,2025-05-08,Jewellery,Accessories,3,9398.04,28194.12,In-store,STORE_8,281
TXN_02395,CUST_477,2025-02-04,Handbag,Accessories,3,2537.87,7613.61,In-store,STORE_5,76
TXN_02396,CUST_022,2025-03-05,Top,Apparel,3,4589.1,13767.3,In-store,STORE_1,137
TXN_02397,CUST_290,2025-04-24,Watch,Accessories,1,17801.79,17801.79,Online,STORE_9,178
TXN_02398,CUST_357,2025-01-05,Shoes,Footwear,1,9023.79,9023.79,In-store,STORE_7,90
TXN_02399,CUST_027,2025-01-14,Watch,Accessories,2,2781.11,5562.22,Online,STORE_9,55
TXN_02400,CUST_051,2025-03-09,Handbag,Accessories,2,8786.78,17573.56,In-store,STORE_9,175
TXN_02401,CUST_296,2025-02-11,Watch,Accessories,1,5035.59,5035.59,Online,STORE_3,50
TXN_02402,CUST_173,2025-03-30,Jewellery,Accessories,1,7719.36,7719.36,In-store,STORE_7,77
TXN_02403,CUST_458,2025-03-09,Watch,Accessories,2,3239.74,6479.48,In-store,STORE_6,64
TXN_02404,CUST_072,2025-05-02,Trousers,Apparel,1,17520.17,17520.17,Online,STORE_4,175
TXN_02405,CUST_079,2025-05-01,Dress,Apparel,3,2754.54,8263.62,Online,STORE_10,82
TXN_02406,CUST_336,2025-02-13,Watch,Accessories,2,9709.89,19419.78,Online,STORE_6,194
TXN_02407,CUST_045,2025-04-12,Watch,Accessories,3,2087.31,6261.93,Online,STORE_2,62
TXN_02408,CUST_029,2025-03-23,Watch,Accessories,3,3972.92,11918.76,Online,STORE_6,119
TXN_02409,CUST_343,2025-02-16,Dress,Apparel,1,3252.14,3252.14,Online,STORE_9,32
TXN_02410,CUST_205,2025-02-02,Watch,Accessories,3,3433.94,10301.82,Online,STORE_9,103
TXN_02411,CUST_091,2025-03-04,Shoes,Footwear,1,3486.7,3486.7,In-store,STORE_4,34
TXN_02412,CUST_147,2025-02-17,Dress,Apparel,2,8278.44,16556.88,Online,STORE_1,165
TXN_02413,CUST_304,2025-03-12,Watch,Accessories,2,8558.35,17116.7,In-store,STORE_9,171
TXN_02414,CUST_406,2025-01-04,Sunglasses,Accessories,1,4933.21,4933.21,Online,STORE_8,49
TXN_02415,CUST_207,2025-05-05,Coat,Apparel,1,10486.54,10486.54,Online,STORE_3,104
TXN_02416,CUST_133,2025-03-16,Top,Apparel,1,13315.24,13315.24,Online,STORE_6,133
TXN_02417,CUST_323,2025-02-22,Shoes,Footwear,3,7474.56,22423.68,Online,STORE_3,224
TXN_02418,CUST_397,2025-05-07,Coat,Apparel,1,8233.27,8233.27,Online,STORE_5,82
TXN_02419,CUST_336,2025-01-27,Shoes,Footwear,3,7955.09,23865.27,In-store,STORE_7,238
TXN_02420,CUST_104,2025-01-19,Shoes,Footwear,1,10096.44,10096.44,In-store,STORE_3,100
TXN_02421,CUST_488,2025-01-31,Shoes,Footwear,1,2110.65,2110.65,In-store,STORE_7,21
TXN_02422,CUST_296,2025-02-01,Shoes,Footwear,1,4285.48,4285.48,In-store,STORE_2,42
TXN_02423,CUST_090,2025-01-31,Watch,Accessories,1,1942.81,1942.81,Online,STORE_4,19
TXN_02424,CUST_257,2025-02-18,Top,Apparel,2,1912.96,3825.92,In-store,STORE_2,38
TXN_02425,CUST_117,2025-02-13,Top,Apparel,3,1218.73,3656.19,Online,STORE_3,36
TXN_02426,CUST_037,2025-04-20,Shoes,Footwear,2,3323.41,6646.82,Online,STORE_5,66
TXN_02427,CUST_010,2025-04-07,Watch,Accessories,3,9904.44,29713.32,Online,STORE_10,297
TXN_02428,CUST_266,2025-04-21,Sunglasses,Accessories,2,4917.93,9835.86,Online,STORE_9,98
TXN_02429,CUST_344,2025-02-26,Watch,Accessories,2,5825.59,11651.18,In-store,STORE_9,116
TXN_02430,CUST_211,2025-04-19,Jewellery,Accessories,1,2544.27,2544.27,Online,STORE_10,25
TXN_02431,CUST_474,2025-02-22,Watch,Accessories,3,2853.22,8559.66,In-store,STORE_9,85
TXN_02432,CUST_480,2025-01-30,Sunglasses,Accessories,3,6089.33,18267.99,In-store,STORE_6,182
TXN_02433,CUST_078,2025-04-12,Watch,Accessories,3,3838.49,11515.47,In-store,STORE_8,115
TXN_02434,CUST_417,2025-02-11,Top,Apparel,1,5250.56,5250.56,Online,STORE_7,52
TXN_02435,CUST_378,2025-01-15,Handbag,Accessories,1,1753.55,1753.55,Online,STORE_4,17
TXN_02436,CUST_171,2025-03-14,Coat,Apparel,3,1707.1,5121.3,In-store,STORE_9,51
TXN_02437,CUST_175,2025-03-06,Shoes,Footwear,3,1501.77,4505.31,Online,STORE_4,45
TXN_02438,CUST_421,2025-04-07,Trousers,Apparel,2,2296.61,4593.22,Online,STORE_9,45
TXN_02439,CUST_185,2025-05-05,Dress,Apparel,2,5881.01,11762.02,In-store,STORE_6,117
TXN_02440,CUST_451,2025-02-07,Trousers,Apparel,1,1331.52,1331.52,Online,STORE_9,13
TXN_02441,CUST_139,2025-03-04,Dress,Apparel,2,3155.81,6311.62,In-store,STORE_8,63
TXN_02442,CUST_089,2025-01-19,Shoes,Footwear,1,6274.82,6274.82,Online,STORE_9,62
TXN_02443,CUST_099,2025-01-05,Coat,Apparel,2,4042.58,8085.16,Online,STORE_3,80
TXN_02444,CUST_117,2025-01-29,Handbag,Accessories,3,2228.9,6686.7,In-store,STORE_6,66
TXN_02445,CUST_227,2025-04-17,Jewellery,Accessories,2,2077.41,4154.82,In-store,STORE_1,41
TXN_02446,CUST_171,2025-03-21,Coat,Apparel,1,1816.26,1816.26,In-store,STORE_6,18
TXN_02447,CUST_094,2025-02-14,Watch,Accessories,1,6858.05,6858.05,Online,STORE_5,68
TXN_02448,CUST_278,2025-01-06,Trousers,Apparel,2,4583.87,9167.74,In-store,STORE_3,91
TXN_02449,CUST_439,2025-01-23,Dress,Apparel,3,6630.43,19891.29,Online,STORE_5,198
TXN_02450,CUST_445,2025-03-07,Shoes,Footwear,3,6058.06,18174.18,Online,STORE_10,181
TXN_02451,CUST_159,2025-01-02,Perfume,Beauty,1,6677.31,6677.31,In-store,STORE_6,66
TXN_02452,CUST_425,2025-04-12,Watch,Accessories,3,9206.56,27619.68,In-store,STORE_3,276
TXN_02453,CUST_494,2025-01-16,Watch,Accessories,1,3680.5,3680.5,Online,STORE_10,36
TXN_02454,CUST_235,2025-04-26,Watch,Accessories,2,1849.14,3698.28,In-store,STORE_1,36
TXN_02455,CUST_366,2025-04-12,Handbag,Accessories,2,17812.8,35625.6,In-store,STORE_2,356
TXN_02456,CUST_320,2025-04-11,Watch,Accessories,1,1616.03,1616.03,Online,STORE_5,16
TXN_02457,CUST_331,2025-04-12,Perfume,Beauty,2,1959.9,3919.8,Online,STORE_4,39
TXN_02458,CUST_086,2025-01-19,Jewellery,Accessories,1,8878.52,8878.52,In-store,STORE_2,88
TXN_02459,CUST_339,2025-05-09,Shoes,Footwear,3,12577.99,37733.97,Online,STORE_6,377
TXN_02460,CUST_471,2025-02-28,Dress,Apparel,1,19004.99,19004.99,Online,STORE_5,190
TXN_02461,CUST_422,2025-02-14,Watch,Accessories,3,2096.26,6288.78,Online,STORE_2,62
TXN_02462,CUST_223,2025-02-15,Shoes,Footwear,1,1432.37,1432.37,In-store,STORE_5,14
TXN_02463,CUST_378,2025-01-11,Dress,Apparel,3,2570.15,7710.45,In-store,STORE_3,77
TXN_02464,CUST_184,2025-01-19,Jewellery,Accessories,1,6259.81,6259.81,In-store,STORE_7,62
TXN_02465,CUST_017,2025-01-26,Watch,Accessories,3,1828.27,5484.81,Online,STORE_6,54
TXN_02466,CUST_243,2025-02-04,Shoes,Footwear,1,6446.67,6446.67,Online,STORE_1,64
TXN_02467,CUST_210,2025-01-16,Handbag,Accessories,1,8395.34,8395.34,Online,STORE_4,83
TXN_02468,CUST_061,2025-04-01,Top,Apparel,1,22786.99,22786.99,In-store,STORE_8,227
TXN_02469,CUST_075,2025-01-18,Jewellery,Accessories,1,7954.51,7954.51,In-store,STORE_8,79
TXN_02470,CUST_357,2025-01-09,Coat,Apparel,2,10490.46,20980.92,In-store,STORE_9,209
TXN_02471,CUST_122,2025-04-08,Top,Apparel,2,5608.97,11217.94,In-store,STORE_3,112
TXN_02472,CUST_165,2025-03-21,Watch,Accessories,1,17435.2,17435.2,In-store,STORE_5,174
TXN_02473,CUST_461,2025-03-20,Coat,Apparel,2,1632.12,3264.24,Online,STORE_3,32
TXN_02474,CUST_144,2025-04-29,Coat,Apparel,2,14532.38,29064.76,In-store,STORE_6,290
TXN_02475,CUST_451,2025-02-15,Watch,Accessories,3,2025.25,6075.75,In-store,STORE_8,60
TXN_02476,CUST_228,2025-03-07,Trousers,Apparel,1,2140.67,2140.67,In-store,STORE_8,21
TXN_02477,CUST_471,2025-01-14,Dress,Apparel,2,15945.32,31890.64,In-store,STORE_4,318
TXN_02478,CUST_388,2025-02-09,Top,Apparel,1,1802.4,1802.4,In-store,STORE_7,18
TXN_02479,CUST_214,2025-01-09,Perfume,Beauty,1,7865.07,7865.07,In-store,STORE_6,78
TXN_02480,CUST_080,2025-02-05,Trousers,Apparel,1,4597.08,4597.08,Online,STORE_6,45
TXN_02481,CUST_199,2025-04-16,Handbag,Accessories,2,6660.65,13321.3,Online,STORE_6,133
TXN_02482,CUST_214,2025-01-06,Top,Apparel,2,5622.11,11244.22,In-store,STORE_6,112
TXN_02483,CUST_032,2025-03-11,Jewellery,Accessories,1,2128.68,2128.68,In-store,STORE_3,21
TXN_02484,CUST_191,2025-01-01,Jewellery,Accessories,3,2406.52,7219.56,Online,STORE_10,72
TXN_02485,CUST_160,2025-03-04,Trousers,Apparel,3,1308.6,3925.8,In-store,STORE_3,39
TXN_02486,CUST_465,2025-01-26,Trousers,Apparel,1,1599.25,1599.25,Online,STORE_7,15
TXN_02487,CUST_068,2025-01-07,Dress,Apparel,2,2501.01,5002.02,Online,STORE_2,50
TXN_02488,CUST_451,2025-02-20,Watch,Accessories,3,3327.08,9981.24,Online,STORE_1,99
TXN_02489,CUST_276,2025-03-25,Watch,Accessories,2,17281.42,34562.84,In-store,STORE_8,345
TXN_02490,CUST_226,2025-03-12,Watch,Accessories,3,2861.04,8583.12,In-store,STORE_4,85
TXN_02491,CUST_454,2025-02-13,Coat,Apparel,2,2047.46,4094.92,Online,STORE_4,40
TXN_02492,CUST_454,2025-05-06,Shoes,Footwear,3,1785.92,5357.76,In-store,STORE_10,53
TXN_02493,CUST_081,2025-04-10,Top,Apparel,1,3613.49,3613.49,In-store,STORE_3,36
TXN_02494,CUST_137,2025-02-27,Dress,Apparel,3,3209.02,9627.06,In-store,STORE_2,96
TXN_02495,CUST_355,2025-01-06,Sunglasses,Accessories,2,2956.57,5913.14,In-store,STORE_1,59
TXN_02496,CUST_064,2025-05-06,Perfume,Beauty,2,14598.11,29196.22,In-store,STORE_5,291
TXN_02497,CUST_267,2025-04-18,Coat,Apparel,3,9514.12,28542.36,Online,STORE_4,285
TXN_02498,CUST_152,2025-04-08,Top,Apparel,3,15099.73,45299.19,Online,STORE_4,452
TXN_02499,CUST_471,2025-05-03,Handbag,Accessories,2,15469.35,30938.7,Online,STORE_7,309
TXN_02500,CUST_144,2025-04-12,Coat,Apparel,3,12105.96,36317.88,In-store,STORE_8,363
TXN_02501,CUST_437,2025-02-26,Shoes,Footwear,3,3498.46,10495.38,In-store,STORE_2,104
TXN_02502,CUST_487,2025-03-09,Handbag,Accessories,2,2387.88,4775.76,Online,STORE_9,47
TXN_02503,CUST_294,2025-05-06,Watch,Accessories,1,13355.25,13355.25,Online,STORE_9,133
TXN_02504,CUST_179,2025-02-25,Top,Apparel,3,8768.41,26305.23,In-store,STORE_6,263
TXN_02505,CUST_170,2025-01-19,Shoes,Footwear,1,8346.94,8346.94,In-store,STORE_1,83
TXN_02506,CUST_025,2025-03-14,Trousers,Apparel,3,2701.52,8104.56,Online,STORE_7,81
TXN_02507,CUST_408,2025-01-05,Shoes,Footwear,3,7506.92,22520.76,Online,STORE_2,225
TXN_02508,CUST_479,2025-03-07,Dress,Apparel,1,5062.84,5062.84,Online,STORE_4,50
TXN_02509,CUST_077,2025-01-28,Watch,Accessories,3,1321.66,3964.98,Online,STORE_4,39
TXN_02510,CUST_293,2025-03-10,Top,Apparel,3,2376.55,7129.65,In-store,STORE_7,71
TXN_02511,CUST_044,2025-02-10,Shoes,Footwear,2,3656.46,7312.92,Online,STORE_6,73
TXN_02512,CUST_271,2025-05-04,Sunglasses,Accessories,2,10562.05,21124.1,In-store,STORE_1,211
TXN_02513,CUST_383,2025-02-12,Watch,Accessories,1,6087.3,6087.3,In-store,STORE_3,60
TXN_02514,CUST_182,2025-01-22,Jewellery,Accessories,2,5795.69,11591.38,In-store,STORE_9,115
TXN_02515,CUST_251,2025-03-13,Watch,Accessories,1,15055.65,15055.65,Online,STORE_1,150
TXN_02516,CUST_086,2025-04-20,Dress,Apparel,3,9729.32,29187.96,In-store,STORE_1,291
TXN_02517,CUST_097,2025-03-07,Shoes,Footwear,3,7109.55,21328.65,Online,STORE_8,213
TXN_02518,CUST_046,2025-03-23,Trousers,Apparel,2,1510.03,3020.06,Online,STORE_4,30
TXN_02519,CUST_101,2025-01-02,Perfume,Beauty,1,14521.01,14521.01,Online,STORE_3,145
TXN_02520,CUST_368,2025-04-29,Shoes,Footwear,1,3311.46,3311.46,Online,STORE_1,33
TXN_02521,CUST_394,2025-02-28,Watch,Accessories,3,3887.74,11663.22,In-store,STORE_7,116
TXN_02522,CUST_448,2025-02-13,Shoes,Footwear,2,2929.09,5858.18,In-store,STORE_10,58
TXN_02523,CUST_291,2025-01-07,Handbag,Accessories,1,7185.32,7185.32,Online,STORE_4,71
TXN_02524,CUST_212,2025-05-08,Jewellery,Accessories,1,8876.56,8876.56,Online,STORE_10,88
TXN_02525,CUST_340,2025-04-21,Watch,Accessories,3,12818.5,38455.5,In-store,STORE_5,384
TXN_02526,CUST_478,2025-03-06,Shoes,Footwear,2,10774.54,21549.08,In-store,STORE_2,215
TXN_02527,CUST_324,2025-01-25,Shoes,Footwear,3,10027.46,30082.38,Online,STORE_9,300
TXN_02528,CUST_276,2025-02-11,Shoes,Footwear,2,18045.39,36090.78,In-store,STORE_1,360
TXN_02529,CUST_334,2025-03-09,Dress,Apparel,1,8368.26,8368.26,In-store,STORE_2,83
TXN_02530,CUST_076,2025-01-27,Shoes,Footwear,3,4432.48,13297.44,In-store,STORE_7,132
TXN_02531,CUST_126,2025-02-28,Trousers,Apparel,1,1962.01,1962.01,In-store,STORE_2,19
TXN_02532,CUST_316,2025-02-10,Trousers,Apparel,1,7036.78,7036.78,In-store,STORE_10,70
TXN_02533,CUST_433,2025-05-04,Dress,Apparel,1,7484.73,7484.73,In-store,STORE_2,74
TXN_02534,CUST_193,2025-04-18,Dress,Apparel,3,3678.77,11036.31,In-store,STORE_10,110
TXN_02535,CUST_435,2025-04-13,Sunglasses,Accessories,2,5319.95,10639.9,Online,STORE_6,106
TXN_02536,CUST_402,2025-04-18,Trousers,Apparel,2,4403.05,8806.1,Online,STORE_9,88
TXN_02537,CUST_052,2025-01-20,Shoes,Footwear,3,16831.39,50494.17,In-store,STORE_7,504
TXN_02538,CUST_200,2025-01-06,Handbag,Accessories,1,4107.74,4107.74,In-store,STORE_6,41
TXN_02539,CUST_187,2025-01-16,Sunglasses,Accessories,3,5364.44,16093.32,Online,STORE_7,160
TXN_02540,CUST_459,2025-01-07,Handbag,Accessories,1,3124.83,3124.83,In-store,STORE_6,31
TXN_02541,CUST_465,2025-01-20,Shoes,Footwear,1,1789.59,1789.59,In-store,STORE_2,17
TXN_02542,CUST_409,2025-04-29,Watch,Accessories,1,2755.44,2755.44,Online,STORE_1,27
TXN_02543,CUST_255,2025-02-15,Dress,Apparel,3,9163.44,27490.32,In-store,STORE_8,274
TXN_02544,CUST_210,2025-04-06,Jewellery,Accessories,1,9477.5,9477.5,Online,STORE_5,94
TXN_02545,CUST_413,2025-02-07,Sunglasses,Accessories,3,1543.5,4630.5,Online,STORE_1,46
TXN_02546,CUST_090,2025-02-27,Watch,Accessories,3,1768.07,5304.21,In-store,STORE_4,53
TXN_02547,CUST_148,2025-02-01,Top,Apparel,2,3183.51,6367.02,In-store,STORE_6,63
TXN_02548,CUST_056,2025-03-23,Trousers,Apparel,2,4387.51,8775.02,Online,STORE_6,87
TXN_02549,CUST_309,2025-02-21,Watch,Accessories,2,2632.15,5264.3,In-store,STORE_3,52
TXN_02550,CUST_409,2025-01-09,Trousers,Apparel,3,2816.01,8448.03,Online,STORE_1,84
TXN_02551,CUST_229,2025-04-08,Top,Apparel,1,6985.23,6985.23,In-store,STORE_1,69
TXN_02552,CUST_405,2025-03-31,Shoes,Footwear,3,18342.61,55027.83,In-store,STORE_1,550
TXN_02553,CUST_242,2025-03-10,Top,Apparel,1,2059.02,2059.02,Online,STORE_10,20
TXN_02554,CUST_268,2025-04-15,Shoes,Footwear,2,4730.1,9460.2,Online,STORE_9,94
TXN_02555,CUST_488,2025-04-18,Trousers,Apparel,3,1953.06,5859.18,Online,STORE_10,58
TXN_02556,CUST_315,2025-03-08,Top,Apparel,2,8879.22,17758.44,In-store,STORE_1,177
TXN_02557,CUST_305,2025-01-17,Sunglasses,Accessories,1,10332.27,10332.27,Online,STORE_9,103
TXN_02558,CUST_057,2025-03-20,Trousers,Apparel,1,1714.09,1714.09,Online,STORE_6,17
TXN_02559,CUST_295,2025-03-31,Shoes,Footwear,3,17232.34,51697.02,Online,STORE_4,516
TXN_02560,CUST_204,2025-02-15,Dress,Apparel,2,6668.2,13336.4,Online,STORE_1,133
TXN_02561,CUST_297,2025-02-03,Watch,Accessories,2,9765.65,19531.3,Online,STORE_5,195
TXN_02562,CUST_117,2025-03-17,Handbag,Accessories,2,2113.21,4226.42,In-store,STORE_10,42
TXN_02563,CUST_405,2025-01-07,Shoes,Footwear,2,13576.91,27153.82,Online,STORE_7,271
TXN_02564,CUST_497,2025-03-25,Jewellery,Accessories,3,4774.34,14323.02,Online,STORE_7,143
TXN_02565,CUST_069,2025-04-29,Coat,Apparel,3,9091.34,27274.02,In-store,STORE_9,272
TXN_02566,CUST_144,2025-02-14,Shoes,Footwear,2,17090.25,34180.5,Online,STORE_8,341
TXN_02567,CUST_377,2025-01-01,Sunglasses,Accessories,3,3945.34,11836.02,In-store,STORE_8,118
TXN_02568,CUST_156,2025-02-21,Sunglasses,Accessories,1,3668.21,3668.21,In-store,STORE_6,36
TXN_02569,CUST_047,2025-03-12,Shoes,Footwear,1,1994.89,1994.89,In-store,STORE_2,19
TXN_02570,CUST_192,2025-01-24,Dress,Apparel,3,5500.72,16502.16,Online,STORE_9,165
TXN_02571,CUST_092,2025-02-14,Shoes,Footwear,1,9889.08,9889.08,In-store,STORE_10,98
TXN_02572,CUST_339,2025-02-21,Watch,Accessories,2,14986.66,29973.32,Online,STORE_1,299
TXN_02573,CUST_034,2025-04-25,Trousers,Apparel,1,15632.27,15632.27,In-store,STORE_7,156
TXN_02574,CUST_500,2025-03-31,Watch,Accessories,2,4302.03,8604.06,In-store,STORE_4,86
TXN_02575,CUST_371,2025-03-16,Sunglasses,Accessories,2,3991.32,7982.64,Online,STORE_6,79
TXN_02576,CUST_097,2025-01-01,Watch,Accessories,3,7123.71,21371.13,In-store,STORE_7,213
TXN_02577,CUST_441,2025-01-29,Handbag,Accessories,3,2108.05,6324.15,In-store,STORE_4,63
TXN_02578,CUST_073,2025-04-09,Jewellery,Accessories,1,9242.83,9242.83,In-store,STORE_6,92
TXN_02579,CUST_390,2025-01-21,Top,Apparel,2,4527.49,9054.98,In-store,STORE_9,90
TXN_02580,CUST_024,2025-04-10,Watch,Accessories,3,4639.28,13917.84,Online,STORE_2,139
TXN_02581,CUST_121,2025-04-01,Watch,Accessories,1,20624.83,20624.83,Online,STORE_1,206
TXN_02582,CUST_342,2025-01-24,Trousers,Apparel,3,1689.0,5067.0,In-store,STORE_4,50
TXN_02583,CUST_230,2025-01-04,Top,Apparel,3,2433.7,7301.1,In-store,STORE_9,73
TXN_02584,CUST_054,2025-01-25,Watch,Accessories,2,8836.0,17672.0,In-store,STORE_3,176
TXN_02585,CUST_310,2025-01-29,Shoes,Footwear,3,2428.25,7284.75,Online,STORE_3,72
TXN_02586,CUST_066,2025-01-24,Sunglasses,Accessories,1,4099.8,4099.8,Online,STORE_2,40
TXN_02587,CUST_353,2025-01-19,Dress,Apparel,2,8790.8,17581.6,Online,STORE_7,175
TXN_02588,CUST_487,2025-01-17,Dress,Apparel,1,2105.88,2105.88,In-store,STORE_9,21
TXN_02589,CUST_144,2025-05-05,Trousers,Apparel,2,12709.94,25419.88,In-store,STORE_3,254
TXN_02590,CUST_152,2025-05-03,Top,Apparel,2,10655.81,21311.62,Online,STORE_3,213
TXN_02591,CUST_032,2025-01-21,Handbag,Accessories,2,2535.88,5071.76,In-store,STORE_5,50
TXN_02592,CUST_123,2025-05-09,Watch,Accessories,2,1560.08,3120.16,In-store,STORE_4,31
TXN_02593,CUST_267,2025-01-09,Sunglasses,Accessories,3,8953.39,26860.17,Online,STORE_10,268
TXN_02594,CUST_249,2025-05-08,Dress,Apparel,3,3853.68,11561.04,In-store,STORE_10,115
TXN_02595,CUST_308,2025-01-16,Trousers,Apparel,1,2171.11,2171.11,In-store,STORE_8,21
TXN_02596,CUST_462,2025-04-27,Dress,Apparel,3,14364.32,43092.96,In-store,STORE_3,430
TXN_02597,CUST_408,2025-03-23,Coat,Apparel,3,6390.53,19171.59,Online,STORE_10,191
TXN_02598,CUST_261,2025-01-09,Dress,Apparel,1,10910.28,10910.28,In-store,STORE_3,109
TXN_02599,CUST_318,2025-03-05,Handbag,Accessories,3,2776.06,8328.18,In-store,STORE_6,83
TXN_02600,CUST_288,2025-03-13,Handbag,Accessories,2,2458.33,4916.66,In-store,STORE_1,49
TXN_02601,CUST_210,2025-04-05,Jewellery,Accessories,1,11350.12,11350.12,Online,STORE_6,113
TXN_02602,CUST_470,2025-04-21,Sunglasses,Accessories,1,1906.43,1906.43,Online,STORE_4,19
TXN_02603,CUST_450,2025-01-24,Watch,Accessories,1,3072.6,3072.6,Online,STORE_6,30
TXN_02604,CUST_213,2025-04-04,Handbag,Accessories,3,2096.04,6288.12,Online,STORE_6,62
TXN_02605,CUST_239,2025-05-05,Jewellery,Accessories,1,3302.84,3302.84,In-store,STORE_2,33
TXN_02606,CUST_476,2025-01-06,Watch,Accessories,2,2108.32,4216.64,Online,STORE_2,42
TXN_02607,CUST_308,2025-04-05,Watch,Accessories,2,1929.78,3859.56,In-store,STORE_10,38
TXN_02608,CUST_258,2025-01-21,Shoes,Footwear,1,1704.46,1704.46,In-store,STORE_9,17
TXN_02609,CUST_318,2025-01-19,Dress,Apparel,1,5074.02,5074.02,Online,STORE_7,50
TXN_02610,CUST_324,2025-02-27,Watch,Accessories,2,8258.64,16517.28,In-store,STORE_6,165
TXN_02611,CUST_494,2025-02-12,Watch,Accessories,3,4308.47,12925.41,In-store,STORE_8,129
