campaign_id,customer_id,offer_type,discount_pct,channel,sent_date,clicked,redeemed,treatment,revenue_after_lkr
CAMP_0591,CUST_442,BOGO,0,SMS,2025-03-30,0,0,Treatment,0.0
CAMP_0592,CUST_037,New Arrival,0,SMS,2025-02-19,0,0,Control,0.0
CAMP_0593,CUST_368,Flash Sale,20,In-App Push,2025-01-17,0,0,Control,0.0
CAMP_0594,CUST_312,Loyalty Reward,50,Email,2025-02-20,0,0,Control,0.0
CAMP_0595,CUST_198,Flash Sale,10,In-App Push,2025-03-19,0,0,Treatment,0.0
CAMP_0596,CUST_163,Discount,10,SMS,2025-02-19,0,0,Control,0.0
CAMP_0597,CUST_243,Loyalty Reward,0,SMS,2025-02-06,0,0,Treatment,0.0
CAMP_0598,CUST_244,Loyalty Reward,0,SMS,2025-04-07,0,0,Treatment,0.0
CAMP_0599,CUST_294,Loyalty Reward,0,SMS,2025-03-16,0,0,Control,0.0
CAMP_0600,CUST_044,Loyalty Reward,10,SMS,2025-04-21,0,0,Treatment,0.0
CAMP_0601,CUST_498,Loyalty Reward,10,SMS,2025-02-08,1,1,Treatment,3784.12
CAMP_0602,CUST_327,Loyalty Reward,50,SMS,2025-01-10,0,0,Treatment,0.0
CAMP_0603,CUST_332,Loyalty Reward,20,SMS,2025-04-20,0,0,Treatment,0.0
CAMP_0604,CUST_120,Loyalty Reward,30,Email,2025-03-18,0,0,Control,0.0
CAMP_0605,CUST_408,Loyalty Reward,0,SMS,2025-04-01,0,0,Treatment,0.0
CAMP_0606,CUST_146,Loyalty Reward,10,In-App Push,2025-02-25,0,0,Control,0.0
CAMP_0607,CUST_259,Flash Sale,30,In-App Push,2025-03-31,0,0,Treatment,0.0
CAMP_0608,CUST_326,Loyalty Reward,50,SMS,2025-04-11,0,0,Control,0.0
CAMP_0609,CUST_450,New Arrival,20,Email,2025-01-24,0,0,Treatment,0.0
CAMP_0610,CUST_268,Flash Sale,20,SMS,2025-04-28,0,0,Treatment,0.0
CAMP_0611,CUST_245,Loyalty Reward,20,Email,2025-01-18,0,0,Treatment,0.0
CAMP_0612,CUST_346,Loyalty Reward,10,SMS,2025-01-08,0,0,Treatment,0.0
CAMP_0613,CUST_060,Discount,20,In-App Push,2025-04-07,0,0,Control,0.0
CAMP_0614,CUST_491,Loyalty Reward,0,In-App Push,2025-04-16,1,0,Treatment,0.0
CAMP_0615,CUST_489,Discount,20,Email,2025-02-11,0,0,Treatment,0.0
CAMP_0616,CUST_143,Loyalty Reward,0,Email,2025-02-25,0,0,Treatment,0.0
CAMP_0617,CUST_454,Flash Sale,30,Email,2025-03-20,0,0,Control,0.0
CAMP_0618,CUST_068,Flash Sale,30,In-App Push,2025-03-02,0,0,Treatment,0.0
CAMP_0619,CUST_373,Loyalty Reward,0,Email,2025-01-08,0,0,Treatment,0.0
CAMP_0620,CUST_110,Loyalty Reward,20,In-App Push,2025-04-14,0,0,Treatment,0.0
CAMP_0621,CUST_024,Flash Sale,10,In-App Push,2025-01-24,1,0,Treatment,0.0
CAMP_0622,CUST_228,Discount,30,Email,2025-03-03,0,0,Treatment,0.0
CAMP_0623,CUST_307,Flash Sale,10,In-App Push,2025-01-02,0,0,Treatment,0.0
CAMP_0624,CUST_308,Discount,20,SMS,2025-01-12,0,0,Control,0.0
CAMP_0625,CUST_386,Flash Sale,20,SMS,2025-01-22,1,0,Treatment,0.0
CAMP_0626,CUST_046,Discount,0,In-App Push,2025-01-24,0,0,Treatment,0.0
CAMP_0627,CUST_484,Flash Sale,10,Email,2025-01-26,0,0,Treatment,0.0
CAMP_0628,CUST_164,Flash Sale,10,SMS,2025-01-18,0,0,Treatment,0.0
CAMP_0629,CUST_086,Loyalty Reward,0,In-App Push,2025-02-09,0,0,Control,0.0
CAMP_0630,CUST_116,Flash Sale,50,In-App Push,2025-04-27,0,0,Treatment,0.0
CAMP_0631,CUST_025,Flash Sale,30,SMS,2025-02-19,1,0,Control,0.0
CAMP_0632,CUST_325,Loyalty Reward,20,SMS,2025-03-07,0,0,Treatment,0.0
CAMP_0633,CUST_007,Flash Sale,30,In-App Push,2025-03-13,0,0,Treatment,0.0
CAMP_0634,CUST_181,Loyalty Reward,50,Email,2025-02-06,0,0,Treatment,0.0
CAMP_0635,CUST_077,New Arrival,20,Email,2025-02-03,0,0,Treatment,0.0
CAMP_0636,CUST_409,Flash Sale,20,In-App Push,2025-02-27,1,0,Treatment,0.0
CAMP_0637,CUST_078,Loyalty Reward,10,SMS,2025-04-29,0,0,Treatment,0.0
CAMP_0638,CUST_434,Loyalty Reward,50,In-App Push,2025-01-15,0,0,Treatment,0.0
CAMP_0639,CUST_488,Discount,10,Email,2025-03-04,0,0,Treatment,0.0
CAMP_0640,CUST_279,Discount,10,Email,2025-02-28,0,0,Control,0.0
CAMP_0641,CUST_095,Flash Sale,0,Email,2025-02-11,0,0,Control,0.0
CAMP_0642,CUST_364,Loyalty Reward,10,Email,2025-02-09,0,0,Treatment,0.0
CAMP_0643,CUST_116,Discount,10,In-App Push,2025-01-19,1,0,Treatment,0.0
CAMP_0644,CUST_003,Flash Sale,30,SMS,2025-03-19,0,0,Treatment,0.0
CAMP_0645,CUST_468,Loyalty Reward,10,In-App Push,2025-02-21,0,0,Treatment,0.0
CAMP_0646,CUST_289,Discount,10,In-App Push,2025-01-31,0,0,Treatment,0.0
CAMP_0647,CUST_105,Loyalty Reward,50,Email,2025-03-23,0,0,Control,0.0
CAMP_0648,CUST_104,Loyalty Reward,30,SMS,2025-03-05,0,0,Treatment,0.0
CAMP_0649,CUST_181,Loyalty Reward,30,In-App Push,2025-03-01,0,0,Treatment,0.0
CAMP_0650,CUST_103,Discount,50,In-App Push,2025-01-21,1,0,Treatment,0.0
CAMP_0651,CUST_238,Loyalty Reward,0,In-App Push,2025-01-24,0,0,Control,0.0
CAMP_0652,CUST_365,BOGO,0,In-App Push,2025-02-23,0,0,Treatment,0.0
CAMP_0653,CUST_222,Loyalty Reward,50,Email,2025-03-07,0,0,Treatment,0.0
CAMP_0654,CUST_011,Seasonal Sale,10,In-App Push,2025-02-28,1,0,Treatment,0.0
CAMP_0655,CUST_456,Flash Sale,10,Email,2025-02-23,0,0,Treatment,0.0
CAMP_0656,CUST_048,Loyalty Reward,20,Email,2025-02-24,0,0,Treatment,0.0
CAMP_0657,CUST_039,Discount,10,In-App Push,2025-04-03,0,0,Treatment,0.0
CAMP_0658,CUST_481,Discount,50,SMS,2025-03-26,0,0,Treatment,0.0
CAMP_0659,CUST_467,BOGO,0,Email,2025-04-19,0,0,Treatment,0.0
CAMP_0660,CUST_053,Discount,50,In-App Push,2025-04-06,0,0,Treatment,0.0
CAMP_0661,CUST_243,Loyalty Reward,20,In-App Push,2025-01-01,0,0,Control,0.0
CAMP_0662,CUST_243,Loyalty Reward,0,Email,2025-04-07,0,0,Treatment,0.0
CAMP_0663,CUST_257,Flash Sale,50,SMS,2025-04-21,0,0,Treatment,0.0
CAMP_0664,CUST_293,Discount,50,Email,2025-04-28,0,0,Treatment,0.0
CAMP_0665,CUST_061,BOGO,0,In-App Push,2025-03-11,0,0,Control,0.0
CAMP_0666,CUST_012,Loyalty Reward,30,In-App Push,2025-04-17,1,0,Treatment,0.0
CAMP_0667,CUST_446,Discount,50,SMS,2025-04-18,0,0,Treatment,0.0
CAMP_0668,CUST_448,Flash Sale,20,Email,2025-01-16,0,0,Treatment,0.0
CAMP_0669,CUST_181,Loyalty Reward,10,Email,2025-04-28,0,0,Treatment,0.0
CAMP_0670,CUST_365,Loyalty Reward,10,Email,2025-01-18,0,0,Treatment,0.0
CAMP_0671,CUST_262,Seasonal Sale,20,SMS,2025-02-26,0,0,Treatment,0.0
CAMP_0672,CUST_119,Flash Sale,50,Email,2025-01-16,1,0,Control,0.0
CAMP_0673,CUST_167,Discount,50,In-App Push,2025-03-18,1,1,Control,4333.92
CAMP_0674,CUST_337,New Arrival,0,SMS,2025-04-29,0,0,Treatment,0.0
CAMP_0675,CUST_284,BOGO,0,In-App Push,2025-03-10,0,0,Treatment,0.0
CAMP_0676,CUST_378,Seasonal Sale,20,In-App Push,2025-01-04,0,0,Treatment,0.0
CAMP_0677,CUST_296,Flash Sale,20,In-App Push,2025-04-26,0,0,Treatment,0.0
CAMP_0678,CUST_225,BOGO,0,In-App Push,2025-01-31,0,0,Treatment,0.0
CAMP_0679,CUST_323,Loyalty Reward,30,In-App Push,2025-04-22,0,0,Treatment,0.0
CAMP_0680,CUST_388,Flash Sale,0,In-App Push,2025-01-01,0,0,Treatment,0.0
CAMP_0681,CUST_322,Loyalty Reward,10,In-App Push,2025-04-02,0,0,Treatment,0.0
CAMP_0682,CUST_106,Loyalty Reward,10,In-App Push,2025-02-28,0,0,Treatment,0.0
CAMP_0683,CUST_160,Flash Sale,0,SMS,2025-01-29,0,0,Treatment,0.0
CAMP_0684,CUST_054,Loyalty Reward,20,SMS,2025-02-28,0,0,Treatment,0.0
CAMP_0685,CUST_257,Flash Sale,10,In-App Push,2025-02-12,0,0,Treatment,0.0
CAMP_0686,CUST_304,BOGO,0,In-App Push,2025-03-12,1,0,Treatment,0.0
CAMP_0687,CUST_327,Loyalty Reward,10,In-App Push,2025-04-06,0,0,Treatment,0.0
CAMP_0688,CUST_190,Flash Sale,20,SMS,2025-03-25,1,0,Treatment,0.0
CAMP_0689,CUST_405,BOGO,0,SMS,2025-03-11,0,0,Treatment,0.0
CAMP_0690,CUST_375,Flash Sale,20,In-App Push,2025-01-07,1,0,Treatment,0.0
CAMP_0691,CUST_005,Loyalty Reward,30,In-App Push,2025-02-14,0,0,Treatment,0.0
CAMP_0692,CUST_059,Discount,50,Email,2025-02-09,0,0,Control,0.0
CAMP_0693,CUST_189,Loyalty Reward,0,Email,2025-01-14,0,0,Treatment,0.0
CAMP_0694,CUST_454,Discount,50,SMS,2025-04-07,0,0,Treatment,0.0
CAMP_0695,CUST_359,Flash Sale,30,SMS,2025-01-27,0,0,Treatment,0.0
CAMP_0696,CUST_236,Loyalty Reward,30,In-App Push,2025-01-29,0,0,Control,0.0
CAMP_0697,CUST_080,Discount,10,SMS,2025-01-31,0,0,Treatment,0.0
CAMP_0698,CUST_300,Seasonal Sale,0,Email,2025-04-05,0,0,Treatment,0.0
CAMP_0699,CUST_265,Flash Sale,50,In-App Push,2025-04-20,0,0,Treatment,0.0
CAMP_0700,CUST_085,Discount,20,In-App Push,2025-04-10,1,0,Control,0.0
CAMP_0701,CUST_053,Flash Sale,50,In-App Push,2025-02-26,1,0,Control,0.0
CAMP_0702,CUST_297,Loyalty Reward,50,In-App Push,2025-03-21,0,0,Treatment,0.0
CAMP_0703,CUST_125,Flash Sale,30,SMS,2025-04-25,1,0,Treatment,0.0
CAMP_0704,CUST_262,Flash Sale,20,In-App Push,2025-02-17,1,0,Treatment,0.0
CAMP_0705,CUST_396,Flash Sale,30,SMS,2025-02-12,0,0,Treatment,0.0
CAMP_0706,CUST_449,Discount,20,SMS,2025-03-03,0,0,Treatment,0.0
CAMP_0707,CUST_145,Loyalty Reward,10,In-App Push,2025-02-05,0,0,Treatment,0.0
CAMP_0708,CUST_452,New Arrival,20,In-App Push,2025-04-02,0,0,Treatment,0.0
CAMP_0709,CUST_364,Loyalty Reward,20,Email,2025-02-24,0,0,Treatment,0.0
CAMP_0710,CUST_012,Flash Sale,0,In-App Push,2025-01-19,0,0,Treatment,0.0
CAMP_0711,CUST_249,Discount,0,Email,2025-04-03,0,0,Treatment,0.0
CAMP_0712,CUST_162,Discount,10,SMS,2025-02-19,0,0,Treatment,0.0
CAMP_0713,CUST_470,Discount,50,SMS,2025-03-21,0,0,Treatment,0.0
CAMP_0714,CUST_208,Loyalty Reward,20,SMS,2025-04-29,0,0,Treatment,0.0
CAMP_0715,CUST_071,BOGO,0,Email,2025-04-01,0,0,Treatment,0.0
CAMP_0716,CUST_429,Discount,0,In-App Push,2025-01-25,0,0,Treatment,0.0
CAMP_0717,CUST_005,Loyalty Reward,20,Email,2025-01-02,0,0,Treatment,0.0
CAMP_0718,CUST_243,Loyalty Reward,50,Email,2025-03-11,0,0,Treatment,0.0
CAMP_0719,CUST_375,Discount,0,In-App Push,2025-01-09,0,0,Control,0.0
CAMP_0720,CUST_045,Discount,50,In-App Push,2025-03-01,0,0,Treatment,0.0
CAMP_0721,CUST_391,Flash Sale,30,In-App Push,2025-04-15,0,0,Treatment,0.0
CAMP_0722,CUST_109,Loyalty Reward,30,SMS,2025-03-16,1,0,Treatment,0.0
CAMP_0723,CUST_393,Loyalty Reward,0,Email,2025-04-23,0,0,Control,0.0
CAMP_0724,CUST_141,Loyalty Reward,0,SMS,2025-02-05,0,0,Treatment,0.0
CAMP_0725,CUST_024,Discount,20,Email,2025-01-03,0,0,Treatment,0.0
CAMP_0726,CUST_371,Discount,10,In-App Push,2025-04-22,1,0,Treatment,0.0
CAMP_0727,CUST_352,Loyalty Reward,20,In-App Push,2025-04-18,0,0,Treatment,0.0
CAMP_0728,CUST_381,Flash Sale,30,SMS,2025-03-10,1,1,Control,11393.75
CAMP_0729,CUST_092,Loyalty Reward,50,Email,2025-02-03,0,0,Control,0.0
CAMP_0730,CUST_134,Seasonal Sale,50,SMS,2025-03-13,0,0,Treatment,0.0
CAMP_0731,CUST_376,Loyalty Reward,30,SMS,2025-02-20,0,0,Treatment,0.0
CAMP_0732,CUST_025,Discount,0,SMS,2025-04-25,0,0,Treatment,0.0
CAMP_0733,CUST_303,BOGO,0,SMS,2025-04-22,0,0,Control,0.0
CAMP_0734,CUST_168,Discount,0,Email,2025-01-25,0,0,Treatment,0.0
CAMP_0735,CUST_464,Seasonal Sale,30,SMS,2025-03-09,0,0,Treatment,0.0
CAMP_0736,CUST_076,Discount,20,In-App Push,2025-02-11,0,0,Treatment,0.0
CAMP_0737,CUST_124,Discount,20,Email,2025-04-15,0,0,Treatment,0.0
CAMP_0738,CUST_064,Flash Sale,30,In-App Push,2025-01-10,1,1,Control,11288.12
CAMP_0739,CUST_319,Flash Sale,10,In-App Push,2025-01-04,0,0,Treatment,0.0
CAMP_0740,CUST_159,Loyalty Reward,10,SMS,2025-04-28,0,0,Control,0.0
CAMP_0741,CUST_440,Flash Sale,10,In-App Push,2025-03-15,1,0,Treatment,0.0
CAMP_0742,CUST_190,Flash Sale,50,SMS,2025-02-10,0,0,Control,0.0
CAMP_0743,CUST_047,Discount,10,In-App Push,2025-02-10,0,0,Treatment,0.0
CAMP_0744,CUST_135,Loyalty Reward,0,Email,2025-01-17,0,0,Treatment,0.0
CAMP_0745,CUST_022,Discount,50,In-App Push,2025-01-25,0,0,Treatment,0.0
CAMP_0746,CUST_012,Flash Sale,0,In-App Push,2025-01-08,1,0,Treatment,0.0
CAMP_0747,CUST_276,Seasonal Sale,20,In-App Push,2025-04-20,0,0,Treatment,0.0
CAMP_0748,CUST_446,Seasonal Sale,0,Email,2025-02-18,0,0,Treatment,0.0
CAMP_0749,CUST_263,Flash Sale,0,SMS,2025-03-30,0,0,Treatment,0.0
CAMP_0750,CUST_425,Loyalty Reward,10,Email,2025-03-13,0,0,Treatment,0.0
CAMP_0751,CUST_092,Loyalty Reward,30,Email,2025-03-19,0,0,Treatment,0.0
CAMP_0752,CUST_277,Loyalty Reward,50,SMS,2025-02-28,0,0,Treatment,0.0
CAMP_0753,CUST_166,Discount,20,SMS,2025-03-19,0,0,Treatment,0.0
CAMP_0754,CUST_369,Discount,10,In-App Push,2025-02-08,1,0,Treatment,0.0
CAMP_0755,CUST_269,Flash Sale,50,In-App Push,2025-03-07,1,0,Control,0.0
CAMP_0756,CUST_281,Discount,20,In-App Push,2025-03-25,0,0,Treatment,0.0
CAMP_0757,CUST_103,Discount,20,Email,2025-03-01,0,0,Treatment,0.0
CAMP_0758,CUST_044,Flash Sale,10,In-App Push,2025-01-07,1,0,Treatment,0.0
CAMP_0759,CUST_393,Loyalty Reward,30,SMS,2025-02-24,0,0,Treatment,0.0
CAMP_0760,CUST_016,Discount,30,In-App Push,2025-04-24,0,0,Treatment,0.0
CAMP_0761,CUST_441,Flash Sale,10,In-App Push,2025-03-08,1,0,Treatment,0.0
CAMP_0762,CUST_113,Loyalty Reward,20,Email,2025-03-10,0,0,Treatment,0.0
CAMP_0763,CUST_338,Loyalty Reward,30,SMS,2025-04-17,0,0,Treatment,0.0
CAMP_0764,CUST_414,Discount,0,In-App Push,2025-01-14,0,0,Treatment,0.0
CAMP_0765,CUST_225,BOGO,0,In-App Push,2025-01-27,0,0,Treatment,0.0
CAMP_0766,CUST_323,Loyalty Reward,10,Email,2025-01-09,0,0,Treatment,0.0
CAMP_0767,CUST_392,Loyalty Reward,10,Email,2025-03-17,1,1,Treatment,8513.84
CAMP_0768,CUST_017,Flash Sale,0,Email,2025-03-31,0,0,Control,0.0
CAMP_0769,CUST_423,Discount,50,In-App Push,2025-03-12,0,0,Treatment,0.0
CAMP_0770,CUST_493,Flash Sale,30,Email,2025-01-05,1,0,Treatment,0.0
CAMP_0771,CUST_316,Loyalty Reward,10,SMS,2025-02-03,1,1,Treatment,5658.04
CAMP_0772,CUST_358,BOGO,0,SMS,2025-04-26,0,0,Treatment,0.0
CAMP_0773,CUST_089,Loyalty Reward,20,Email,2025-03-14,0,0,Treatment,0.0
CAMP_0774,CUST_369,Seasonal Sale,0,SMS,2025-04-03,0,0,Control,0.0
CAMP_0775,CUST_347,Loyalty Reward,0,Email,2025-03-09,0,0,Treatment,0.0
CAMP_0776,CUST_135,BOGO,0,SMS,2025-04-02,0,0,Treatment,0.0
CAMP_0777,CUST_055,Flash Sale,30,Email,2025-02-01,1,0,Control,0.0
CAMP_0778,CUST_310,Seasonal Sale,50,SMS,2025-01-11,0,0,Control,0.0
CAMP_0779,CUST_168,Discount,50,Email,2025-04-12,0,0,Treatment,0.0
CAMP_0780,CUST_390,Seasonal Sale,0,Email,2025-02-28,0,0,Treatment,0.0
CAMP_0781,CUST_474,BOGO,0,Email,2025-03-05,0,0,Treatment,0.0
CAMP_0782,CUST_017,Discount,0,In-App Push,2025-02-14,1,0,Treatment,0.0
CAMP_0783,CUST_241,Loyalty Reward,20,SMS,2025-03-14,0,0,Treatment,0.0
CAMP_0784,CUST_032,Discount,30,Email,2025-01-09,0,0,Treatment,0.0
CAMP_0785,CUST_290,Loyalty Reward,20,Email,2025-04-11,0,0,Treatment,0.0
CAMP_0786,CUST_319,Flash Sale,50,Email,2025-01-28,1,0,Treatment,0.0
CAMP_0787,CUST_136,BOGO,0,In-App Push,2025-03-11,0,0,Treatment,0.0
CAMP_0788,CUST_422,Seasonal Sale,50,Email,2025-03-19,0,0,Treatment,0.0
CAMP_0789,CUST_023,Flash Sale,20,In-App Push,2025-01-04,1,0,Treatment,0.0
CAMP_0790,CUST_386,Discount,30,Email,2025-03-03,1,0,Control,0.0
CAMP_0791,CUST_492,Discount,10,Email,2025-02-23,0,0,Treatment,0.0
CAMP_0792,CUST_419,Flash Sale,30,Email,2025-01-04,1,0,Treatment,0.0
CAMP_0793,CUST_099,Loyalty Reward,20,In-App Push,2025-01-24,0,0,Treatment,0.0
CAMP_0794,CUST_284,Discount,50,Email,2025-02-06,0,0,Treatment,0.0
CAMP_0795,CUST_213,Discount,20,SMS,2025-01-02,0,0,Treatment,0.0
CAMP_0796,CUST_277,Loyalty Reward,0,SMS,2025-04-07,0,0,Treatment,0.0
CAMP_0797,CUST_093,Flash Sale,20,Email,2025-02-11,0,0,Treatment,0.0
CAMP_0798,CUST_080,Flash Sale,20,Email,2025-02-06,0,0,Treatment,0.0
CAMP_0799,CUST_390,Flash Sale,0,SMS,2025-01-31,0,0,Treatment,0.0
CAMP_0800,CUST_246,BOGO,0,Email,2025-01-07,0,0,Treatment,0.0
CAMP_0801,CUST_318,Seasonal Sale,50,SMS,2025-04-20,1,0,Treatment,0.0
CAMP_0802,CUST_190,Discount,0,SMS,2025-03-05,0,0,Treatment,0.0
CAMP_0803,CUST_358,Loyalty Reward,30,In-App Push,2025-04-24,0,0,Treatment,0.0
CAMP_0804,CUST_220,Discount,50,Email,2025-03-17,0,0,Treatment,0.0
CAMP_0805,CUST_457,Loyalty Reward,10,Email,2025-03-27,0,0,Treatment,0.0
CAMP_0806,CUST_076,Loyalty Reward,0,SMS,2025-03-31,0,0,Treatment,0.0
CAMP_0807,CUST_316,Seasonal Sale,20,SMS,2025-04-10,0,0,Treatment,0.0
CAMP_0808,CUST_351,Loyalty Reward,10,Email,2025-03-13,0,0,Treatment,0.0
CAMP_0809,CUST_298,Loyalty Reward,10,Email,2025-04-24,0,0,Treatment,0.0
CAMP_0810,CUST_406,Discount,30,SMS,2025-04-14,1,0,Treatment,0.0
CAMP_0811,CUST_459,Discount,10,Email,2025-01-24,0,0,Treatment,0.0
CAMP_0812,CUST_287,Discount,30,In-App Push,2025-02-11,0,0,Treatment,0.0
CAMP_0813,CUST_097,Loyalty Reward,0,SMS,2025-03-23,0,0,Treatment,0.0
CAMP_0814,CUST_237,Loyalty Reward,50,In-App Push,2025-01-28,0,0,Control,0.0
CAMP_0815,CUST_379,Discount,30,Email,2025-04-16,0,0,Treatment,0.0
CAMP_0816,CUST_137,Flash Sale,20,Email,2025-01-22,0,0,Treatment,0.0
CAMP_0817,CUST_432,Loyalty Reward,20,SMS,2025-02-03,0,0,Treatment,0.0
CAMP_0818,CUST_320,Flash Sale,30,In-App Push,2025-03-17,0,0,Treatment,0.0
CAMP_0819,CUST_195,Flash Sale,20,In-App Push,2025-01-09,0,0,Treatment,0.0
CAMP_0820,CUST_021,Discount,50,SMS,2025-01-30,0,0,Treatment,0.0
CAMP_0821,CUST_445,Loyalty Reward,0,SMS,2025-01-05,0,0,Treatment,0.0
CAMP_0822,CUST_203,Flash Sale,30,SMS,2025-04-29,1,1,Treatment,6523.02
CAMP_0823,CUST_298,Loyalty Reward,50,SMS,2025-02-06,0,0,Treatment,0.0
CAMP_0824,CUST_460,Flash Sale,50,SMS,2025-04-23,1,0,Treatment,0.0
CAMP_0825,CUST_483,BOGO,0,Email,2025-04-08,0,0,Treatment,0.0
CAMP_0826,CUST_011,New Arrival,50,Email,2025-02-10,0,0,Control,0.0
CAMP_0827,CUST_202,Discount,20,Email,2025-04-02,0,0,Control,0.0
CAMP_0828,CUST_021,Discount,20,In-App Push,2025-02-04,1,0,Treatment,0.0
CAMP_0829,CUST_239,Flash Sale,10,Email,2025-04-12,0,0,Treatment,0.0
CAMP_0830,CUST_039,BOGO,0,SMS,2025-02-05,0,0,Treatment,0.0
CAMP_0831,CUST_189,Loyalty Reward,30,SMS,2025-01-01,0,0,Treatment,0.0
CAMP_0832,CUST_099,Discount,20,Email,2025-01-29,0,0,Treatment,0.0
CAMP_0833,CUST_413,Flash Sale,20,In-App Push,2025-04-23,0,0,Treatment,0.0
CAMP_0834,CUST_083,Discount,0,In-App Push,2025-04-06,0,0,Treatment,0.0
CAMP_0835,CUST_446,Loyalty Reward,30,In-App Push,2025-03-13,0,0,Treatment,0.0
CAMP_0836,CUST_328,Discount,50,SMS,2025-02-04,0,0,Treatment,0.0
CAMP_0837,CUST_027,Loyalty Reward,30,Email,2025-03-04,0,0,Control,0.0
CAMP_0838,CUST_230,Discount,50,In-App Push,2025-03-25,0,0,Treatment,0.0
CAMP_0839,CUST_009,Loyalty Reward,50,Email,2025-03-02,0,0,Treatment,0.0
CAMP_0840,CUST_248,Discount,50,In-App Push,2025-03-15,0,0,Treatment,0.0
CAMP_0841,CUST_199,BOGO,0,SMS,2025-04-26,0,0,Treatment,0.0
CAMP_0842,CUST_345,BOGO,0,Email,2025-02-03,0,0,Treatment,0.0
CAMP_0843,CUST_278,Flash Sale,30,In-App Push,2025-02-11,0,0,Treatment,0.0
CAMP_0844,CUST_352,Loyalty Reward,0,In-App Push,2025-04-11,0,0,Treatment,0.0
CAMP_0845,CUST_149,Discount,0,SMS,2025-02-15,0,0,Treatment,0.0
CAMP_0846,CUST_224,Discount,10,SMS,2025-04-04,0,0,Control,0.0
CAMP_0847,CUST_002,Loyalty Reward,30,Email,2025-04-03,0,0,Treatment,0.0
CAMP_0848,CUST_172,Loyalty Reward,0,Email,2025-01-16,0,0,Control,0.0
CAMP_0849,CUST_494,Flash Sale,30,Email,2025-04-07,1,0,Treatment,0.0
CAMP_0850,CUST_203,Flash Sale,50,In-App Push,2025-04-09,1,0,Treatment,0.0
CAMP_0851,CUST_277,BOGO,0,SMS,2025-02-13,0,0,Treatment,0.0
CAMP_0852,CUST_203,Discount,30,SMS,2025-01-09,0,0,Treatment,0.0
CAMP_0853,CUST_390,Discount,20,SMS,2025-02-12,0,0,Treatment,0.0
CAMP_0854,CUST_048,Discount,50,In-App Push,2025-04-22,0,0,Treatment,0.0
CAMP_0855,CUST_084,Loyalty Reward,30,Email,2025-03-08,0,0,Treatment,0.0
CAMP_0856,CUST_065,Discount,30,SMS,2025-01-16,0,0,Treatment,0.0
CAMP_0857,CUST_377,Discount,0,In-App Push,2025-02-18,0,0,Control,0.0
CAMP_0858,CUST_262,Flash Sale,20,SMS,2025-01-18,0,0,Treatment,0.0
CAMP_0859,CUST_121,Loyalty Reward,10,Email,2025-03-31,0,0,Treatment,0.0
CAMP_0860,CUST_044,Flash Sale,20,SMS,2025-02-11,1,0,Control,0.0
CAMP_0861,CUST_041,Loyalty Reward,50,SMS,2025-03-16,0,0,Treatment,0.0
CAMP_0862,CUST_214,Loyalty Reward,30,In-App Push,2025-03-15,0,0,Treatment,0.0
CAMP_0863,CUST_405,Loyalty Reward,30,SMS,2025-04-04,0,0,Treatment,0.0
CAMP_0864,CUST_045,Loyalty Reward,50,In-App Push,2025-04-20,0,0,Treatment,0.0
CAMP_0865,CUST_030,Loyalty Reward,30,SMS,2025-03-20,0,0,Control,0.0
CAMP_0866,CUST_319,Flash Sale,30,SMS,2025-01-04,1,0,Treatment,0.0
CAMP_0867,CUST_496,Loyalty Reward,0,In-App Push,2025-04-04,0,0,Treatment,0.0
CAMP_0868,CUST_117,Flash Sale,10,Email,2025-02-01,0,0,Treatment,0.0
CAMP_0869,CUST_202,Discount,20,Email,2025-03-02,1,0,Treatment,0.0
CAMP_0870,CUST_424,Discount,50,Email,2025-03-04,0,0,Treatment,0.0
CAMP_0871,CUST_196,Flash Sale,30,In-App Push,2025-03-25,1,0,Treatment,0.0
CAMP_0872,CUST_460,New Arrival,50,Email,2025-02-16,0,0,Control,0.0
CAMP_0873,CUST_422,Discount,0,Email,2025-03-07,0,0,Treatment,0.0
CAMP_0874,CUST_124,New Arrival,20,In-App Push,2025-04-12,0,0,Control,0.0
CAMP_0875,CUST_392,Loyalty Reward,20,In-App Push,2025-03-06,0,0,Treatment,0.0
CAMP_0876,CUST_171,Flash Sale,50,Email,2025-01-15,1,1,Treatment,9284.49
CAMP_0877,CUST_309,Discount,50,SMS,2025-03-16,1,0,Treatment,0.0
CAMP_0878,CUST_032,Discount,30,SMS,2025-04-12,0,0,Treatment,0.0
CAMP_0879,CUST_414,Discount,20,In-App Push,2025-02-06,0,0,Treatment,0.0
CAMP_0880,CUST_192,Discount,30,SMS,2025-03-31,0,0,Control,0.0
CAMP_0881,CUST_365,Loyalty Reward,50,Email,2025-02-19,0,0,Treatment,0.0
CAMP_0882,CUST_336,BOGO,0,SMS,2025-04-16,0,0,Treatment,0.0
CAMP_0883,CUST_244,Loyalty Reward,20,SMS,2025-04-14,0,0,Treatment,0.0
CAMP_0884,CUST_495,Loyalty Reward,50,In-App Push,2025-01-28,0,0,Treatment,0.0
CAMP_0885,CUST_203,Discount,50,In-App Push,2025-04-30,1,1,Treatment,8425.27
CAMP_0886,CUST_214,Loyalty Reward,20,In-App Push,2025-01-27,0,0,Treatment,0.0
CAMP_0887,CUST_172,Loyalty Reward,20,SMS,2025-02-02,0,0,Treatment,0.0
